times,C_5,C_10,C_20,C_30,C_40,C_50,chi
3.649999999999995,7.989688165745254981638410147006031222306070225827949476247570960510760586265715e-39,1.093165263446274680863021337010381717420747940984398440676913978049345657210206e-38,1.093165263446274680863021337010381717420747940984398440676913978049345657210206e-38,1.093165263446274680863021337010381717420747940984398440676913978049345657210206e-38,1.093165263446274680863021337010381717420747940984398440676913978049345657210206e-38,1.093165263446274680863021337010381717420747940984398440676913978049345657210206e-38,23
3.699999999999995,1.30498240040505678674636147902291251610116990418643704704800020207858538690247e-37,4.546431031671541454783592449655263883542639552121056254988783878428847769465801e-38,4.546431031671541454783592449655263883542639552121056254988783878428847769465801e-38,4.546431031671541454783592449655263883542639552121056254988783878428847769465801e-38,4.546431031671541454783592449655263883542639552121056254988783878428847769465801e-38,4.546431031671541454783592449655263883542639552121056254988783878428847769465801e-38,23
3.7499999999999947,3.342547505821228959519384001571157934222218791053826691950234817340970039367676e-14,6.526059945727259606912844274212136885035887422300677161099935369007075182403659e-39,6.526059945727259606912844274212136885035887422300677161099935369007075182403659e-39,6.526059945727259606912844274212136885035887422300677161099935369007075182403659e-39,6.526059945727259606912844274212136885035887422300677161099935369007075182403659e-39,6.526059945727259606912844274212136885035887422300677161099935369007075182403659e-39,24
3.7999999999999945,3.283852561974804078645231576053659444864619987303200332462438382208347320556641e-13,6.396485800366839966669644786973435525965103631340259581231165343207052437220855e-38,6.396485800366839966669644786973435525965103631340259581231165343207052437220855e-38,6.396485800366839966669644786973435525965103631340259581231165343207052437220855e-38,6.396485800366839966669644786973435525965103631340259581231165343207052437220855e-38,6.396485800366839966669644786973435525965103631340259581231165343207052437220855e-38,24
3.8499999999999943,9.97113591186545707357584398322633621562782746394759669783525168895721435546875e-13,7.920811543626734166689601396725153081386123913361101028144283650561508988696427e-39,7.920811543626734166689601396725153081386123913361101028144283650561508988696427e-39,7.920811543626734166689601396725153081386123913361101028144283650561508988696427e-39,7.920811543626734166689601396725153081386123913361101028144283650561508988696427e-39,7.920811543626734166689601396725153081386123913361101028144283650561508988696427e-39,25
3.899999999999994,2.13295892658724773274902559107757578360509143067247350700199604034423828125e-12,0.0,0.0,0.0,0.0,0.0,25
3.949999999999994,3.841151797116063748391090441848530674141815044464465245255269110202789306640625e-12,3.330471665354642853897796997146497447554803496103371269517427342730799490883715e-39,3.330471665354642853897796997146497447554803496103371269517427342730799490883715e-39,3.330471665354642853897796997146497447554803496103371269517427342730799490883715e-39,3.330471665354642853897796997146497447554803496103371269517427342730799490883715e-39,3.330471665354642853897796997146497447554803496103371269517427342730799490883715e-39,26
3.999999999999994,6.239209622259733407690722790297157434626085237283632523030973970890045166015625e-12,4.902293579283769406139036542076033811854685664831983678400269730157675870387118e-38,4.902293579283769406139036542076033811854685664831983678400269730157675870387118e-38,4.902293579283769406139036542076033811854685664831983678400269730157675870387118e-38,4.902293579283769406139036542076033811854685664831983678400269730157675870387118e-38,4.902293579283769406139036542076033811854685664831983678400269730157675870387118e-38,26
4.0499999999999945,9.45722066948788443343972648182080612509758932304748668684624135494232177734375e-12,1.52504320807364703822495867510801784971550606473014041429475084218080375903744e-38,1.52504320807364703822495867510801784971550606473014041429475084218080375903744e-38,1.52504320807364703822495867510801784971550606473014041429475084218080375903744e-38,1.52504320807364703822495867510801784971550606473014041429475084218080375903744e-38,1.52504320807364703822495867510801784971550606473014041429475084218080375903744e-38,26
4.099999999999994,1.363798218520654770979291067164971564505682177781409336603246629238128662109375e-11,4.861541577863660806009261007826629786891245599143107597332339373152906522036881e-38,4.861541577863660806009261007826629786891245599143107597332339373152906522036881e-38,4.861541577863660806009261007826629786891245599143107597332339373152906522036881e-38,4.861541577863660806009261007826629786891245599143107597332339373152906522036881e-38,4.861541577863660806009261007826629786891245599143107597332339373152906522036881e-38,27
4.149999999999994,1.8936994978338852458199167517064799050319212625481668510474264621734619140625e-11,1.949925870767099076763427877575156381594691754993092357247308026954614744443391e-38,1.949925870767099076763427877575156381594691754993092357247308026954614744443391e-38,1.949925870767099076763427877575156381594691754993092357247308026954614744443391e-38,1.949925870767099076763427877575156381594691754993092357247308026954614744443391e-38,1.949925870767099076763427877575156381594691754993092357247308026954614744443391e-38,27
4.199999999999994,2.552227548892753278571247551657322390206150686253749881871044635772705078125e-11,2.089257537594300389256532479754827051950224323496517715864783318904108063915811e-39,2.089257537594300389256532479754827051950224323496517715864783318904108063915811e-39,2.089257537594300389256532479754827051950224323496517715864783318904108063915811e-39,2.089257537594300389256532479754827051950224323496517715864783318904108063915811e-39,2.089257537594300389256532479754827051950224323496517715864783318904108063915811e-39,27
4.249999999999994,3.357429948756580542484008377866777118880836638936671079136431217193603515625e-11,-0.0,-0.0,-0.0,-0.0,-0.0,27
4.299999999999994,4.3285992948644853899126675589783944976540741578219240182079374790191650390625e-11,6.428484731059370453534198341180197287923786899192731090689618141983689318642837e-39,6.428484731059370453534198341180197287923786899192731090689618141983689318642837e-39,6.428484731059370453534198341180197287923786899192731090689618141983689318642837e-39,6.428484731059370453534198341180197287923786899192731090689618141983689318642837e-39,6.428484731059370453534198341180197287923786899192731090689618141983689318642837e-39,28
4.349999999999993,5.4861508169766642241330273477403940696195405735124950297176837921142578125e-11,1.370644780158023008728718332965229652513509880036014262691853227904635690321222e-38,1.370644780158023008728718332965229652513509880036014262691853227904635690321222e-38,1.370644780158023008728718332965229652513509880036014262691853227904635690321222e-38,1.370644780158023008728718332965229652513509880036014262691853227904635690321222e-38,1.370644780158023008728718332965229652513509880036014262691853227904635690321222e-38,29
4.399999999999993,6.851579118491584443914873979298674026849891305346318404190242290496826171875e-11,5.468803796208378736498856383870405587458297298484109379516794153075525579679994e-38,5.468803796208378736498856383870405587458297298484109379516794153075525579679994e-38,5.468803796208378736498856383870405587458297298484109379516794153075525579679994e-38,5.468803796208378736498856383870405587458297298484109379516794153075525579679994e-38,5.468803796208378736498856383870405587458297298484109379516794153075525579679994e-38,29
4.449999999999993,8.447361973136387034601705333283880490491402071029369835741817951202392578125e-11,2.361430056761954703018127167725311862832370303944507617801722907340373233679345e-38,2.361430056761954703018127167725311862832370303944507617801722907340373233679345e-38,2.361430056761954703018127167725311862832370303944507617801722907340373233679345e-38,2.361430056761954703018127167725311862832370303944507617801722907340373233679345e-38,2.361430056761954703018127167725311862832370303944507617801722907340373233679345e-38,30
4.499999999999993,1.0296807403588591961343412107190574585058318035635238629765808582305908203125e-10,1.044234163149595640984124977781683781011662168047933082468817771781823152132193e-38,1.044234163149595640984124977781683781011662168047933082468817771781823152132193e-38,1.044234163149595640984124977781683781011662168047933082468817771781823152132193e-38,1.044234163149595640984124977781683781011662168047933082468817771781823152132193e-38,1.044234163149595640984124977781683781011662168047933082468817771781823152132193e-38,30
4.549999999999993,1.24239863206754473254925410144315113536439554309254162944853305816650390625e-10,4.706569178097061338000991423331655186983038051205091315011564910606105070784274e-39,4.706569178097061338000991423331655186983038051205091315011564910606105070784274e-39,4.706569178097061338000991423331655186983038051205091315011564910606105070784274e-39,4.706569178097061338000991423331655186983038051205091315011564910606105070784274e-39,4.706569178097061338000991423331655186983038051205091315011564910606105070784274e-39,31
4.5999999999999925,1.485351204861132490468695978966967054246683943574680597521364688873291015625e-10,6.069608831229495218266639372341851370021811918130206562328961399588513969686921e-38,6.069608831229495218266639372341851370021811918130206562328961399588513969686921e-38,6.069608831229495218266639372341851370021811918130206562328961399588513969686921e-38,6.069608831229495218266639372341851370021811918130206562328961399588513969686921e-38,6.069608831229495218266639372341851370021811918130206562328961399588513969686921e-38,31
4.649999999999992,1.761043830041909313891440683422381051348448721682871109806001186370849609375e-10,5.531855500870376403019096419032751553003760640301614019693259733993294190185615e-39,5.531855500870376403019096419032751553003760640301614019693259733993294190185615e-39,5.531855500870376403019096419032751553003760640301614019693259733993294190185615e-39,5.531855500870376403019096419032751553003760640301614019693259733993294190185615e-39,5.531855500870376403019096419032751553003760640301614019693259733993294190185615e-39,32
4.699999999999992,2.0720047715001727225958022633105042042966914550561341457068920135498046875e-10,3.030571373213706066299218085911386111949781584624504720691195651369115841849845e-39,3.030571373213706066299218085911386111949781584624504720691195651369115841849845e-39,3.030571373213706066299218085911386111949781584624504720691195651369115841849845e-39,3.030571373213706066299218085911386111949781584624504720691195651369115841849845e-39,3.030571373213706066299218085911386111949781584624504720691195651369115841849845e-39,32
4.749999999999992,2.420767847099833472893826003913102240527877029308001510798931121826171875e-10,1.677719720436305600358303299047086577034212620407261966758469497845785128325755e-38,1.677719720436305600358303299047086577034212620407261966758469497845785128325755e-38,1.677719720436305600358303299047086577034212620407261966758469497845785128325755e-38,1.677719720436305600358303299047086577034212620407261966758469497845785128325755e-38,1.677719720436305600358303299047086577034212620407261966758469497845785128325755e-38,32
4.799999999999992,2.8098507059706324541172729923545377250793109169535455293953418731689453125e-10,3.492977445665471722874488467543347164849454946490729462050086527133442869388021e-39,3.492977445665471722874488467543347164849454946490729462050086527133442869388021e-39,3.492977445665471722874488467543347164849454946490729462050086527133442869388021e-39,3.492977445665471722874488467543347164849454946490729462050086527133442869388021e-39,3.492977445665471722874488467543347164849454946490729462050086527133442869388021e-39,32
4.849999999999992,3.24173267711695015097164238189984819538125293547636829316616058349609375e-10,1.125558799786379003646419088952849653261974055635222822539323258292362045228625e-38,1.125558799786379003646419088952849653261974055635222822539323258292362045228625e-38,1.125558799786379003646419088952849653261974055635222822539323258292362045228625e-38,1.125558799786379003646419088952849653261974055635222822539323258292362045228625e-38,1.125558799786379003646419088952849653261974055635222822539323258292362045228625e-38,32
4.8999999999999915,3.7188328698221582711941457958051450438663465547506348229944705963134765625e-10,1.630860860308664749214225192336045866158894508461447925118956027603909684218925e-38,1.630860860308664749214225192336045866158894508461447925118956027603909684218925e-38,1.630860860308664749214225192336045866158894508461447925118956027603909684218925e-38,1.630860860308664749214225192336045866158894508461447925118956027603909684218925e-38,1.630860860308664749214225192336045866158894508461447925118956027603909684218925e-38,32
4.949999999999991,4.243482254583318237481659801414897448257335099697229452431201934814453125e-10,5.73971850987445480081888887223332566765777119926843091434461298391667662382907e-40,5.73971850987445480081888887223332566765777119926843091434461298391667662382907e-40,5.73971850987445480081888887223332566765777119926843091434461298391667662382907e-40,5.73971850987445480081888887223332566765777119926843091434461298391667662382907e-40,5.73971850987445480081888887223332566765777119926843091434461298391667662382907e-40,32
4.999999999999991,4.8179081388138996697452818719479596121235687178341322578489780426025390625e-10,9.005618341993018403851717108300595335508169527188265856083903658058182933884101e-39,9.005618341993018403851717108300595335508169527188265856083903658058182933884101e-39,9.005618341993018403851717108300595335508169527188265856083903658058182933884101e-39,9.005618341993018403851717108300595335508169527188265856083903658058182933884101e-39,9.005618341993018403851717108300595335508169527188265856083903658058182933884101e-39,32
5.049999999999991,5.4442051982235831891723091299599424086608223660732619464397430419921875e-10,2.066298663554800955040401094631073388481801197703923956169250994899220787157972e-39,2.066298663554800955040401094631073388481801197703923956169250994899220787157972e-39,2.066298663554800955040401094631073388481801197703923956169250994899220787157972e-39,2.066298663554800955040401094631073388481801197703923956169250994899220787157972e-39,2.066298663554800955040401094631073388481801197703923956169250994899220787157972e-39,32
5.099999999999991,6.124314036639315433479817366740384498857707740171463228762149810791015625e-10,1.451574811147251197842946722180835742322431394550960435688180310193121666521479e-38,1.451574811147251197842946722180835742322431394550960435688180310193121666521479e-38,1.451574811147251197842946722180835742322431394550960435688180310193121666521479e-38,1.451574811147251197842946722180835742322431394550960435688180310193121666521479e-38,1.451574811147251197842946722180835742322431394550960435688180310193121666521479e-38,32
5.149999999999991,6.8599974832531363600413603073065356430237926588233676739037036895751953125e-10,6.968592242838564357899327078064542626865906346512156389498403301607672719599551e-38,6.968592242838564357899327078064542626865906346512156389498403301607672719599551e-38,6.968592242838564357899327078064542626865906346512156389498403301607672719599551e-38,6.968592242838564357899327078064542626865906346512156389498403301607672719599551e-38,6.968592242838564357899327078064542626865906346512156389498403301607672719599551e-38,32
5.19999999999999,7.65251625772760110774612391112102505186243206480867229402065277099609375e-10,2.814255731872815967347097796860351693743364737454688584618729569004890451316022e-39,2.814255731872815967347097796860351693743364737454688584618729569004890451316022e-39,2.814255731872815967347097796860351693743364737454688584618729569004890451316022e-39,2.814255731872815967347097796860351693743364737454688584618729569004890451316022e-39,2.814255731872815967347097796860351693743364737454688584618729569004890451316022e-39,32
5.24999999999999,8.50122717568926597390868609761295504601008587997057475149631500244140625e-10,2.084263982490705532287357383833828049373972089862632045452986019760042218690417e-37,2.084263982490705532287357383833828049373972089862632045452986019760042218690417e-37,2.084263982490705532287357383833828049373972089862632045452986019760042218690417e-37,2.084263982490705532287357383833828049373972089862632045452986019760042218690417e-37,2.084263982490705532287357383833828049373972089862632045452986019760042218690417e-37,32
5.29999999999999,9.406512416536556356367089148603523318659114238471374846994876861572265625e-10,6.084101620466917765853812155544826262147390088761781117183968792261339331162162e-39,6.084101620466917765853812155544826262147390088761781117183968792261339331162162e-39,6.084101620466917765853812155544826262147390088761781117183968792261339331162162e-39,6.084101620466917765853812155544826262147390088761781117183968792261339331162162e-39,6.084101620466917765853812155544826262147390088761781117183968792261339331162162e-39,32
5.34999999999999,1.0368801752168674161117090134326922112872892967061488889157772064208984375e-09,3.436943443712822658708225827891397698936489226430427078628252609010546925751903e-38,3.436943443712822658708225827891397698936489226430427078628252609010546925751903e-38,3.436943443712822658708225827891397698936489226430427078628252609010546925751903e-38,3.436943443712822658708225827891397698936489226430427078628252609010546925751903e-38,3.436943443712822658708225827891397698936489226430427078628252609010546925751903e-38,32
5.39999999999999,1.1388289126694383845188199297165064505232834335402003489434719085693359375e-09,1.246711701895588308037514531773095906173750430501205872527587165153592046739046e-38,1.246711701895588308037514531773095906173750430501205872527587165153592046739046e-38,1.246711701895588308037514531773095906173750430501205872527587165153592046739046e-38,1.246711701895588308037514531773095906173750430501205872527587165153592046739046e-38,1.246711701895588308037514531773095906173750430501205872527587165153592046739046e-38,32
5.4499999999999895,1.2464933841627556884988135715874348063980647793869138695299625396728515625e-09,5.464212021400475130232083347686674629896970397093483877914060588963615901905647e-39,5.464212021400475130232083347686674629896970397093483877914060588963615901905647e-39,5.464212021400475130232083347686674629896970397093483877914060588963615901905647e-39,5.464212021400475130232083347686674629896970397093483877914060588963615901905647e-39,5.464212021400475130232083347686674629896970397093483877914060588963615901905647e-39,32
5.499999999999989,1.359846416216287477167225692070533227262529862855444662272930145263671875e-09,1.207866363217978992424170868861272968471645658787587773144538797400741178211196e-37,1.207866363217978992424170868861272968471645658787587773144538797400741178211196e-37,1.207866363217978992424170868861272968471645658787587773144538797400741178211196e-37,1.207866363217978992424170868861272968471645658787587773144538797400741178211196e-37,1.207866363217978992424170868861272968471645658787587773144538797400741178211196e-37,32
5.549999999999989,1.47883860497065754925633871796723795011274660282651893794536590576171875e-09,2.935635223943708291237723286370592870770037537379037549509993691738927849289992e-38,2.935635223943708291237723286370592870770037537379037549509993691738927849289992e-38,2.935635223943708291237723286370592870770037537379037549509993691738927849289992e-38,2.935635223943708291237723286370592870770037537379037549509993691738927849289992e-38,2.935635223943708291237723286370592870770037537379037549509993691738927849289992e-38,32
5.599999999999989,1.6033994304040082556681930898230710458296499609787133522331714630126953125e-09,6.198895990664422441034607279466800296327731362754438972000527191597305637383281e-38,6.198895990664422441034607279466800296327731362754438972000527191597305637383281e-38,6.198895990664422441034607279466800296327731362754438972000527191597305637383281e-38,6.198895990664422441034607279466800296327731362754438972000527191597305637383281e-38,6.198895990664422441034607279466800296327731362754438972000527191597305637383281e-38,32
5.649999999999989,1.73343870155553936552923725432535928536736946625751443207263946533203125e-09,-0.0,-0.0,-0.0,-0.0,-0.0,32
5.699999999999989,1.868847362291552140357529584601022076828513718282920308411121368408203125e-09,1.253554522556582647916572647306971113978955019020506238949645476860087509044975e-38,1.253554522556582647916572647306971113978955019020506238949645476860087509044975e-38,1.253554522556582647916572647306971113978955019020506238949645476860087509044975e-38,1.253554522556582647916572647306971113978955019020506238949645476860087509044975e-38,1.253554522556582647916572647306971113978955019020506238949645476860087509044975e-38,32
5.7499999999999885,2.009498094651205678742225877700562641781090178483282215893268585205078125e-09,1.492326812567352946403030857979486721477056740864903030533639694783015868303438e-39,1.492326812567352946403030857979486721477056740864903030533639694783015868303438e-39,1.492326812567352946403030857979486721477056740864903030533639694783015868303438e-39,1.492326812567352946403030857979486721477056740864903030533639694783015868303438e-39,1.492326812567352946403030857979486721477056740864903030533639694783015868303438e-39,32
5.799999999999988,2.1552499269998918900436771770891264399239162230514921247959136962890625e-09,2.865267480129330498893012268416883071094755959346203438515848093709556456139145e-38,2.865267480129330498893012268416883071094755959346203438515848093709556456139145e-38,2.865267480129330498893012268416883071094755959346203438515848093709556456139145e-38,2.865267480129330498893012268416883071094755959346203438515848093709556456139145e-38,2.865267480129330498893012268416883071094755959346203438515848093709556456139145e-38,32
5.849999999999988,2.30594951583427233608340617952194018247524809339665807783603668212890625e-09,1.625488281996442617527767453290769122476272873390586679510328459527490494171532e-38,1.625488281996442617527767453290769122476272873390586679510328459527490494171532e-38,1.625488281996442617527767453290769122476272873390586679510328459527490494171532e-38,1.625488281996442617527767453290769122476272873390586679510328459527490494171532e-38,1.625488281996442617527767453290769122476272873390586679510328459527490494171532e-38,32
5.899999999999988,2.4614339465011433301750307859993849302071566853555850684642791748046875e-09,2.858379817917476981831148433713399380738057291659056339449382587541990789482196e-38,2.858379817917476981831148433713399380738057291659056339449382587541990789482196e-38,2.858379817917476981831148433713399380738057291659056339449382587541990789482196e-38,2.858379817917476981831148433713399380738057291659056339449382587541990789482196e-38,2.858379817917476981831148433713399380738057291659056339449382587541990789482196e-38,32
5.949999999999988,2.621534137742496288314661919186497607281438604331924580037593841552734375e-09,8.265194654219191095817891781401466468853691740547962207406700745112115019290798e-40,8.265194654219191095817891781401466468853691740547962207406700745112115019290798e-40,8.265194654219191095817891781401466468853691740547962207406700745112115019290798e-40,8.265194654219191095817891781401466468853691740547962207406700745112115019290798e-40,8.265194654219191095817891781401466468853691740547962207406700745112115019290798e-40,32
5.999999999999988,2.78607704739804946103969119177747038040848792661563493311405181884765625e-09,1.414266640833067007134494625814343946831461330348537851734349801444177958390593e-38,1.414266640833067007134494625814343946831461330348537851734349801444177958390593e-38,1.414266640833067007134494625814343946831461330348537851734349801444177958390593e-38,1.414266640833067007134494625814343946831461330348537851734349801444177958390593e-38,1.414266640833067007134494625814343946831461330348537851734349801444177958390593e-38,32
6.049999999999987,2.954889543020049585710500389076384186726187408567056991159915924072265625e-09,2.431918732633800594929914264250286761328608925440098935548127267258701391655129e-38,2.431918732633800594929914264250286761328608925440098935548127267258701391655129e-38,2.431918732633800594929914264250286761328608925440098935548127267258701391655129e-38,2.431918732633800594929914264250286761328608925440098935548127267258701391655129e-38,2.431918732633800594929914264250286761328608925440098935548127267258701391655129e-38,32
6.099999999999987,3.12780098282856283614446839236832020869627513093291781842708587646484375e-09,3.070175430931845779564603459528723611089057375754346805110020041484946611290685e-38,3.070175430931845779564603459528723611089057375754346805110020041484946611290685e-38,3.070175430931845779564603459528723611089057375754346805110020041484946611290685e-38,3.070175430931845779564603459528723611089057375754346805110020041484946611290685e-38,3.070175430931845779564603459528723611089057375754346805110020041484946611290685e-38,32
6.149999999999987,3.304646995760650591498689323936323314345742119257920421659946441650390625e-09,0.0,0.0,0.0,0.0,0.0,32
6.199999999999987,3.485273974569190198911307053430443103625435696812928654253482818603515625e-09,-0.0,-0.0,-0.0,-0.0,-0.0,32
6.249999999999987,3.669542459955236216431938303336214579619678488597855903208255767822265625e-09,1.656052283061525111673813983741746414845910403704852652497557518315715146816043e-38,1.656052283061525111673813983741746414845910403704852652497557518315715146816043e-38,1.656052283061525111673813983741746414845910403704852652497557518315715146816043e-38,1.656052283061525111673813983741746414845910403704852652497557518315715146816043e-38,1.656052283061525111673813983741746414845910403704852652497557518315715146816043e-38,32
6.2999999999999865,3.8573312514363196641773053052748565505680744536221027374267578125e-09,3.12240686937170837087687122537356946302935056737816875028830559566524837992672e-39,3.12240686937170837087687122537356946302935056737816875028830559566524837992672e-39,3.12240686937170837087687122537356946302935056737816875028830559566524837992672e-39,3.12240686937170837087687122537356946302935056737816875028830559566524837992672e-39,3.12240686937170837087687122537356946302935056737816875028830559566524837992672e-39,32
6.349999999999986,4.0485407864998726755039140808543896010718299294239841401576995849609375e-09,2.295887403949783877918895948450688280151341256671639076087122614256634977122565e-39,2.295887403949783877918895948450688280151341256671639076087122614256634977122565e-39,2.295887403949783877918895948450688280151341256671639076087122614256634977122565e-39,2.295887403949783877918895948450688280151341256671639076087122614256634977122565e-39,2.295887403949783877918895948450688280151341256671639076087122614256634977122565e-39,32
6.399999999999986,4.243098545134551256537415952173331046282100942335091531276702880859375e-09,1.597937633149046820132822510345509149872984120975154246504389027963561551725812e-38,1.597937633149046820132822510345509149872984120975154246504389027963561551725812e-38,1.597937633149046820132822510345509149872984120975154246504389027963561551725812e-38,1.597937633149046820132822510345509149872984120975154246504389027963561551725812e-38,1.597937633149046820132822510345509149872984120975154246504389027963561551725812e-38,32
6.449999999999986,4.44096109661662437063418348999997709025677750105387531220912933349609375e-09,1.232209944347983380121760319120564153702592885455211958062257294138611466437089e-38,1.232209944347983380121760319120564153702592885455211958062257294138611466437089e-38,1.232209944347983380121760319120564153702592885455211958062257294138611466437089e-38,1.232209944347983380121760319120564153702592885455211958062257294138611466437089e-38,1.232209944347983380121760319120564153702592885455211958062257294138611466437089e-38,32
6.499999999999986,4.6421188251779841733968726504890034423311817590729333460330963134765625e-09,6.504536001315221281277200589878466378847669639706875897215785503613361129282566e-39,6.504536001315221281277200589878466378847669639706875897215785503613361129282566e-39,6.504536001315221281277200589878466378847669639706875897215785503613361129282566e-39,6.504536001315221281277200589878466378847669639706875897215785503613361129282566e-39,6.504536001315221281277200589878466378847669639706875897215785503613361129282566e-39,32
6.549999999999986,4.84659912062687593435989384031518933948490257535013370215892791748046875e-09,1.981637815534153459413919847979482486523783817878267949419201764356389944970068e-39,1.981637815534153459413919847979482486523783817878267949419201764356389944970068e-39,1.981637815534153459413919847979482486523783817878267949419201764356389944970068e-39,1.981637815534153459413919847979482486523783817878267949419201764356389944970068e-39,1.981637815534153459413919847979482486523783817878267949419201764356389944970068e-39,32
6.599999999999985,5.0544696958716120052102673400155896654695197867113165557384490966796875e-09,0.0,0.0,0.0,0.0,0.0,32
6.649999999999985,5.26584138473417388033070678644669004864198313953238539397716522216796875e-09,1.083658854664297601469572594956663076297904161458779324123732093018725462787118e-38,1.083658854664297601469572594956663076297904161458779324123732093018725462787118e-38,1.083658854664297601469572594956663076297904161458779324123732093018725462787118e-38,1.083658854664297601469572594956663076297904161458779324123732093018725462787118e-38,1.083658854664297601469572594956663076297904161458779324123732093018725462787118e-38,32
6.699999999999985,5.48087039720677199888084339565556823981040679427678696811199188232421875e-09,1.100189243972736802586919112334294111377522256636593489034659882164251436534574e-37,1.100189243972736802586919112334294111377522256636593489034659882164251436534574e-37,1.100189243972736802586919112334294111377522256636593489034659882164251436534574e-37,1.100189243972736802586919112334294111377522256636593489034659882164251436534574e-37,1.100189243972736802586919112334294111377522256636593489034659882164251436534574e-37,32
6.749999999999985,5.699760196250914130369142934946780076899131017853505909442901611328125e-09,3.664236296703854561489870323442090317060658945488536131884468414587992007865697e-38,3.664236296703854561489870323442090317060658945488536131884468414587992007865697e-38,3.664236296703854561489870323442090317060658945488536131884468414587992007865697e-38,3.664236296703854561489870323442090317060658945488536131884468414587992007865697e-38,3.664236296703854561489870323442090317060658945488536131884468414587992007865697e-38,32
6.799999999999985,5.92276288941338106478102048494012443757839037061785347759723663330078125e-09,0.0,0.0,0.0,0.0,0.0,32
6.8499999999999845,6.15017966238927779059284865173680423300339725756202824413776397705078125e-09,1.718530015872525153646833581568515162685190910016777777997668816476587995421325e-39,1.718530015872525153646833581568515162685190910016777777997668816476587995421325e-39,1.718530015872525153646833581568515162685190910016777777997668816476587995421325e-39,1.718530015872525153646833581568515162685190910016777777997668816476587995421325e-39,1.718530015872525153646833581568515162685190910016777777997668816476587995421325e-39,32
