times,C_5,C_10,C_20,C_30,C_40,C_50,chi
6.899999999999984,6.38236035483183118486469762790751214520668099794420413672924041748046875e-09,5.243806830621308620566434444154104314864778192639073299843259975072853407167151e-38,5.243806830621308620566434444154104314864778192639073299843259975072853407167151e-38,5.243806830621308620566434444154104314864778192639073299843259975072853407167151e-38,5.243806830621308620566434444154104314864778192639073299843259975072853407167151e-38,5.243806830621308620566434444154104314864778192639073299843259975072853407167151e-38,32
6.949999999999984,6.6197024595623726524768146183864969689381041462183929979801177978515625e-09,6.423892956251485248626025060835631653391848101266212666370092332357444320223294e-38,6.423892956251485248626025060835631653391848101266212666370092332357444320223294e-38,6.423892956251485248626025060835631653391848101266212666370092332357444320223294e-38,6.423892956251485248626025060835631653391848101266212666370092332357444320223294e-38,6.423892956251485248626025060835631653391848101266212666370092332357444320223294e-38,32
6.999999999999984,6.8626495154140085348308284265463063977819047067896462976932525634765625e-09,7.241802843908584036095638746371047164426936581024608270166445037951761165547049e-38,7.241802843908584036095638746371047164426936581024608270166445037951761165547049e-38,7.241802843908584036095638746371047164426936581024608270166445037951761165547049e-38,7.241802843908584036095638746371047164426936581024608270166445037951761165547049e-38,7.241802843908584036095638746371047164426936581024608270166445037951761165547049e-38,32
7.049999999999984,7.11168855657929473975632911060366925237730129083502106368541717529296875e-09,2.047931564323211848154644784171313194177637507545938070275638046041787379570029e-38,2.047931564323211848154644784171313194177637507545938070275638046041787379570029e-38,2.047931564323211848154644784171313194177637507545938070275638046041787379570029e-38,2.047931564323211848154644784171313194177637507545938070275638046041787379570029e-38,2.047931564323211848154644784171313194177637507545938070275638046041787379570029e-38,32
7.099999999999984,7.36734641290254961000481351307035693398717057789326645433902740478515625e-09,6.70399121953336888437134936148486261778015181394190076796741248521557484664607e-39,6.70399121953336888437134936148486261778015181394190076796741248521557484664607e-39,6.70399121953336888437134936148486261778015181394190076796741248521557484664607e-39,6.70399121953336888437134936148486261778015181394190076796741248521557484664607e-39,6.70399121953336888437134936148486261778015181394190076796741248521557484664607e-39,32
7.1499999999999835,7.6301853718889227081854348508534180428597437639837153255939483642578125e-09,5.448140809572839066287562475038439989329350916374846326043023455265781407345804e-38,5.448140809572839066287562475038439989329350916374846326043023455265781407345804e-38,5.448140809572839066287562475038439989329350916374846326043023455265781407345804e-38,5.448140809572839066287562475038439989329350916374846326043023455265781407345804e-38,5.448140809572839066287562475038439989329350916374846326043023455265781407345804e-38,32
7.199999999999983,7.900798006138273271477736746544462409502784794312901794910430908203125e-09,2.881912663807961707769055738961374779456796758082349338620821443956998564317473e-38,2.881912663807961707769055738961374779456796758082349338620821443956998564317473e-38,2.881912663807961707769055738961374779456796758082349338620821443956998564317473e-38,2.881912663807961707769055738961374779456796758082349338620821443956998564317473e-38,2.881912663807961707769055738961374779456796758082349338620821443956998564317473e-38,32
7.249999999999983,8.179800304678386630994929747118238338998708059079945087432861328125e-09,1.013175111363038459155820783694977947000575160785297907143676828876096432719474e-37,1.013175111363038459155820783694977947000575160785297907143676828876096432719474e-37,1.013175111363038459155820783694977947000575160785297907143676828876096432719474e-37,1.013175111363038459155820783694977947000575160785297907143676828876096432719474e-37,1.013175111363038459155820783694977947000575160785297907143676828876096432719474e-37,32
7.299999999999983,8.4678251401727715292838826626788117923894105842919088900089263916015625e-09,9.229467363878111541542208569214416961512828880355298869664651863653397306778342e-39,9.229467363878111541542208569214416961512828880355298869664651863653397306778342e-39,9.229467363878111541542208569214416961512828880355298869664651863653397306778342e-39,9.229467363878111541542208569214416961512828880355298869664651863653397306778342e-39,9.229467363878111541542208569214416961512828880355298869664651863653397306778342e-39,32
7.349999999999983,8.76551315793970968359257920320126711288821752532385289669036865234375e-09,2.51858848213291889549736944629791245231711660858310499993979066675771457285756e-38,2.51858848213291889549736944629791245231711660858310499993979066675771457285756e-38,2.51858848213291889549736944629791245231711660858310499993979066675771457285756e-38,2.51858848213291889549736944629791245231711660858310499993979066675771457285756e-38,2.51858848213291889549736944629791245231711660858310499993979066675771457285756e-38,32
7.399999999999983,9.0735050952996058491689145074181321870554484121385030448436737060546875e-09,9.08041404882480697274459426394772679207018809834315536368393755503567306115228e-42,9.08041404882480697274459426394772679207018809834315536368393755503567306115228e-42,9.08041404882480697274459426394772679207018809834315536368393755503567306115228e-42,9.08041404882480697274459426394772679207018809834315536368393755503567306115228e-42,9.08041404882480697274459426394772679207018809834315536368393755503567306115228e-42,32
7.449999999999982,9.392432585252244423810273469578613347863438320928253233432769775390625e-09,4.683610304057553877660364400022733669852860539859004042883995161772364050903594e-38,4.683610304057553877660364400022733669852860539859004042883995161772364050903594e-38,4.683610304057553877660364400022733669852860539859004042883995161772364050903594e-38,4.683610304057553877660364400022733669852860539859004042883995161772364050903594e-38,4.683610304057553877660364400022733669852860539859004042883995161772364050903594e-38,32
7.499999999999982,9.722907665168465796504883194399659895879040050203911960124969482421875e-09,1.153683420484763029150150551358368380747928314127754560545085353301357977138189e-38,1.153683420484763029150150551358368380747928314127754560545085353301357977138189e-38,1.153683420484763029150150551358368380747928314127754560545085353301357977138189e-38,1.153683420484763029150150551358368380747928314127754560545085353301357977138189e-38,1.153683420484763029150150551358368380747928314127754560545085353301357977138189e-38,32
7.549999999999982,1.00655132001659035861719073486238162917771887805429287254810333251953125e-08,8.265194654219212955587859576458630948338957749982273806306965276150050010722924e-39,8.265194654219212955587859576458630948338957749982273806306965276150050010722924e-39,8.265194654219212955587859576458630948338957749982273806306965276150050010722924e-39,8.265194654219212955587859576458630948338957749982273806306965276150050010722924e-39,8.265194654219212955587859576458630948338957749982273806306965276150050010722924e-39,32
7.599999999999982,1.04207927941395540044743970426420476282913796239881776273250579833984375e-08,1.708140228538638362102321320237943229462598979017755276018397082496458452563358e-38,1.708140228538638362102321320237943229462598979017755276018397082496458452563358e-38,1.708140228538638362102321320237943229462598979017755276018397082496458452563358e-38,1.708140228538638362102321320237943229462598979017755276018397082496458452563358e-38,1.708140228538638362102321320237943229462598979017755276018397082496458452563358e-38,32
7.649999999999982,1.078923995117905439746416331424361256807742392993532121181488037109375e-08,5.142931277810270369362008136715517832574367125414864744610036004280060445448792e-38,5.142931277810270369362008136715517832574367125414864744610036004280060445448792e-38,5.142931277810270369362008136715517832574367125414864744610036004280060445448792e-38,5.142931277810270369362008136715517832574367125414864744610036004280060445448792e-38,5.142931277810270369362008136715517832574367125414864744610036004280060445448792e-38,32
7.6999999999999815,1.11712889454641036953857718516495978189340121389250271022319793701171875e-08,2.204051907791789338453559727232691714321762289209566330875479772030694271823072e-38,2.204051907791789338453559727232691714321762289209566330875479772030694271823072e-38,2.204051907791789338453559727232691714321762289209566330875479772030694271823072e-38,2.204051907791789338453559727232691714321762289209566330875479772030694271823072e-38,2.204051907791789338453559727232691714321762289209566330875479772030694271823072e-38,32
7.749999999999981,1.1567305278165796790966346886501969759564190098899416625499725341796875e-08,-0.0,-0.0,-0.0,-0.0,-0.0,32
7.799999999999981,1.197757680766345834138064218969688123905825705151073634624481201171875e-08,7.275667183116882969209575396001786992210092183025911563991724112244165785277317e-38,7.275667183116882969209575396001786992210092183025911563991724112244165785277317e-38,7.275667183116882969209575396001786992210092183025911563991724112244165785277317e-38,7.275667183116882969209575396001786992210092183025911563991724112244165785277317e-38,7.275667183116882969209575396001786992210092183025911563991724112244165785277317e-38,32
7.849999999999981,1.2402305177434362831107161483264189616448902597767300903797149658203125e-08,6.795826715691358790870513303750445219300913209255208965352432098475266643313679e-39,6.795826715691358790870513303750445219300913209255208965352432098475266643313679e-39,6.795826715691358790870513303750445219300913209255208965352432098475266643313679e-39,6.795826715691358790870513303750445219300913209255208965352432098475266643313679e-39,6.795826715691358790870513303750445219300913209255208965352432098475266643313679e-39,32
7.899999999999981,1.28415993417881501914133379163747428197694944174145348370075225830078125e-08,2.582873329443504456452735367551105090749306125403682795793692778107299863265692e-39,2.582873329443504456452735367551105090749306125403682795793692778107299863265692e-39,2.582873329443504456452735367551105090749306125403682795793692778107299863265692e-39,2.582873329443504456452735367551105090749306125403682795793692778107299863265692e-39,2.582873329443504456452735367551105090749306125403682795793692778107299863265692e-39,32
7.949999999999981,1.3295469495226241467854659821130891561580256166053004562854766845703125e-08,5.027993414650012568620861144300669269099837866313705261460761934943937976329808e-38,5.027993414650012568620861144300669269099837866313705261460761934943937976329808e-38,5.027993414650012568620861144300669269099837866313705261460761934943937976329808e-38,5.027993414650012568620861144300669269099837866313705261460761934943937976329808e-38,5.027993414650012568620861144300669269099837866313705261460761934943937976329808e-38,32
7.9999999999999805,1.37638230300531341453934019189268844751694587102974765002727508544921875e-08,1.42345019044886508424178550024746846754236217396321087330985563311483045184825e-38,1.42345019044886508424178550024746846754236217396321087330985563311483045184825e-38,1.42345019044886508424178550024746846754236217396321087330985563311483045184825e-38,1.42345019044886508424178550024746846754236217396321087330985563311483045184825e-38,1.42345019044886508424178550024746846754236217396321087330985563311483045184825e-38,32
8.04999999999998,1.4246461284026950919570877920720952669597636486287228763103485107421875e-08,4.447133901450742690648296865789553456664824636043182387405336763147924020205135e-38,4.447133901450742690648296865789553456664824636043182387405336763147924020205135e-38,4.447133901450742690648296865789553456664824636043182387405336763147924020205135e-38,4.447133901450742690648296865789553456664824636043182387405336763147924020205135e-38,4.447133901450742690648296865789553456664824636043182387405336763147924020205135e-38,32
8.09999999999998,1.47430775777777977920259008348495555207335883096675388514995574951171875e-08,2.745881335123933049450860985861892418441309149831862546029224524746149751480195e-38,2.745881335123933049450860985861892418441309149831862546029224524746149751480195e-38,2.745881335123933049450860985861892418441309149831862546029224524746149751480195e-38,2.745881335123933049450860985861892418441309149831862546029224524746149751480195e-38,2.745881335123933049450860985861892418441309149831862546029224524746149751480195e-38,32
8.14999999999998,1.525325932767791586710254682184018104607048371690325438976287841796875e-08,8.173359158061220438966908434783237662700552652049943328456242435303739110600732e-39,8.173359158061220438966908434783237662700552652049943328456242435303739110600732e-39,8.173359158061220438966908434783237662700552652049943328456242435303739110600732e-39,8.173359158061220438966908434783237662700552652049943328456242435303739110600732e-39,8.173359158061220438966908434783237662700552652049943328456242435303739110600732e-39,32
8.199999999999982,1.577648731144182025614100691422725386559022808796726167201995849609375e-08,6.061142746427422573085584969462014960370137979725098563245204213084708097518019e-39,6.061142746427422573085584969462014960370137979725098563245204213084708097518019e-39,6.061142746427422573085584969462014960370137979725098563245204213084708097518019e-39,6.061142746427422573085584969462014960370137979725098563245204213084708097518019e-39,6.061142746427422573085584969462014960370137979725098563245204213084708097518019e-39,32
8.249999999999982,1.631214463782211603470404383091352240597871059435419738292694091796875e-08,3.30712715397776638501427712047579850029939835489694209660127134801775847294272e-38,3.30712715397776638501427712047579850029939835489694209660127134801775847294272e-38,3.30712715397776638501427712047579850029939835489694209660127134801775847294272e-38,3.30712715397776638501427712047579850029939835489694209660127134801775847294272e-38,3.30712715397776638501427712047579850029939835489694209660127134801775847294272e-38,32
8.299999999999983,1.6859518900502198482900593871913752508362449589185416698455810546875e-08,7.145949544793717250734849478676699950962758404028352513047637130927858456524022e-39,7.145949544793717250734849478676699950962758404028352513047637130927858456524022e-39,7.145949544793717250734849478676699950962758404028352513047637130927858456524022e-39,7.145949544793717250734849478676699950962758404028352513047637130927858456524022e-39,7.145949544793717250734849478676699950962758404028352513047637130927858456524022e-39,32
8.349999999999984,1.7417811334565924258953946608674545615258466568775475025177001953125e-08,2.262310050667013708226077630715314661471238559976406207943965217899132450483796e-38,2.262310050667013708226077630715314661471238559976406207943965217899132450483796e-38,2.262310050667013708226077630715314661471238559976406207943965217899132450483796e-38,2.262310050667013708226077630715314661471238559976406207943965217899132450483796e-38,2.262310050667013708226077630715314661471238559976406207943965217899132450483796e-38,32
8.399999999999984,1.7986146900148262425866700522751606694527026775176636874675750732421875e-08,2.216105316662531688250927838258882830387163106352562614008942794030624636745441e-38,2.216105316662531688250927838258882830387163106352562614008942794030624636745441e-38,2.216105316662531688250927838258882830387163106352562614008942794030624636745441e-38,2.216105316662531688250927838258882830387163106352562614008942794030624636745441e-38,2.216105316662531688250927838258882830387163106352562614008942794030624636745441e-38,32
8.449999999999985,1.85635839919432936616296332676956382101707276888191699981689453125e-08,3.88464148748303607935579562358107206576930244000232482263306258710181434746804e-38,3.88464148748303607935579562358107206576930244000232482263306258710181434746804e-38,3.88464148748303607935579562358107206576930244000232482263306258710181434746804e-38,3.88464148748303607935579562358107206576930244000232482263306258710181434746804e-38,3.88464148748303607935579562358107206576930244000232482263306258710181434746804e-38,32
8.499999999999986,1.914912900734675982784380068695007093282356436247937381267547607421875e-08,1.818342823928223117755173411664869530346340210250898376321576745304145684418991e-38,1.818342823928223117755173411664869530346340210250898376321576745304145684418991e-38,1.818342823928223117755173411664869530346340210250898376321576745304145684418991e-38,1.818342823928223117755173411664869530346340210250898376321576745304145684418991e-38,1.818342823928223117755173411664869530346340210250898376321576745304145684418991e-38,32
8.549999999999986,1.9741753536757499193132880791791416985603291323059238493442535400390625e-08,2.511162721310762560582841139906596886871891358215059494444407864299839943661194e-38,2.511162721310762560582841139906596886871891358215059494444407864299839943661194e-38,2.511162721310762560582841139906596886871891358215059494444407864299839943661194e-38,2.511162721310762560582841139906596886871891358215059494444407864299839943661194e-38,2.511162721310762560582841139906596886871891358215059494444407864299839943661194e-38,32
8.599999999999987,2.0340413651533099024809540908594052144309216600959189236164093017578125e-08,8.684194105440067434244026107272562321803134082341554137681276956479011938684024e-39,8.684194105440067434244026107272562321803134082341554137681276956479011938684024e-39,8.684194105440067434244026107272562321803134082341554137681276956479011938684024e-39,8.684194105440067434244026107272562321803134082341554137681276956479011938684024e-39,8.684194105440067434244026107272562321803134082341554137681276956479011938684024e-39,32
8.649999999999988,2.094404982008433384619154366164395231209027770091779530048370361328125e-08,4.401216153371732990210617217991331790639757018589052404081603720653680187352941e-38,4.401216153371732990210617217991331790639757018589052404081603720653680187352941e-38,4.401216153371732990210617217991331790639757018589052404081603720653680187352941e-38,4.401216153371732990210617217991331790639757018589052404081603720653680187352941e-38,4.401216153371732990210617217991331790639757018589052404081603720653680187352941e-38,32
8.699999999999989,2.1551621401181616028180619841665699443211678953957743942737579345703125e-08,1.230595648517081451868234902581595238731122393960072439939763474234232337455293e-38,1.230595648517081451868234902581595238731122393960072439939763474234232337455293e-38,1.230595648517081451868234902581595238731122393960072439939763474234232337455293e-38,1.230595648517081451868234902581595238731122393960072439939763474234232337455293e-38,1.230595648517081451868234902581595238731122393960072439939763474234232337455293e-38,32
8.74999999999999,2.216212062466909236448437043633108434192990898736752569675445556640625e-08,3.497470569061483599367234473902151157168085089166869006360359359154892826551919e-38,3.497470569061483599367234473902151157168085089166869006360359359154892826551919e-38,3.497470569061483599367234473902151157168085089166869006360359359154892826551919e-38,3.497470569061483599367234473902151157168085089166869006360359359154892826551919e-38,3.497470569061483599367234473902151157168085089166869006360359359154892826551919e-38,32
8.79999999999999,2.277459002279196795781219283920371321272568820859305560588836669921875e-08,2.286703854333985083028113594179865821308088394836734927383548394999662230214897e-38,2.286703854333985083028113594179865821308088394836734927383548394999662230214897e-38,2.286703854333985083028113594179865821308088394836734927383548394999662230214897e-38,2.286703854333985083028113594179865821308088394836734927383548394999662230214897e-38,2.286703854333985083028113594179865821308088394836734927383548394999662230214897e-38,32
8.84999999999999,2.338814315404695056423327380150378740353289686026982963085174560546875e-08,3.329036735727187291826107095102261994024591020970001119695664242741191862087955e-39,3.329036735727187291826107095102261994024591020970001119695664242741191862087955e-39,3.329036735727187291826107095102261994024591020970001119695664242741191862087955e-39,3.329036735727187291826107095102261994024591020970001119695664242741191862087955e-39,3.329036735727187291826107095102261994024591020970001119695664242741191862087955e-39,32
8.899999999999991,2.40019828663685849193796563449954106772565864957869052886962890625e-08,4.499939311741577196808181154783341287752510192375214384672799808356923381713874e-39,4.499939311741577196808181154783341287752510192375214384672799808356923381713874e-39,4.499939311741577196808181154783341287752510192375214384672799808356923381713874e-39,4.499939311741577196808181154783341287752510192375214384672799808356923381713874e-39,4.499939311741577196808181154783341287752510192375214384672799808356923381713874e-39,32
8.949999999999992,2.46154187357184250007472478376235880404010458732955157756805419921875e-08,4.463205113278371315745724220119827647497159564297606439949119698223894069919418e-38,4.463205113278371315745724220119827647497159564297606439949119698223894069919418e-38,4.463205113278371315745724220119827647497159564297606439949119698223894069919418e-38,4.463205113278371315745724220119827647497159564297606439949119698223894069919418e-38,4.463205113278371315745724220119827647497159564297606439949119698223894069919418e-38,32
8.999999999999993,2.5227884797476151832724443400783609359194770149770192801952362060546875e-08,3.682603395935439231168588394905172348364828341194184140986385876548172939580849e-38,3.682603395935439231168588394905172348364828341194184140986385876548172939580849e-38,3.682603395935439231168588394905172348364828341194184140986385876548172939580849e-38,3.682603395935439231168588394905172348364828341194184140986385876548172939580849e-38,3.682603395935439231168588394905172348364828341194184140986385876548172939580849e-38,32
9.049999999999994,2.5838955209995130630931496618085674299436504952609539031982421875e-08,5.381560074858294393857805877345911956587095581525693394083785524617707788377669e-38,5.381560074858294393857805877345911956587095581525693394083785524617707788377669e-38,5.381560074858294393857805877345911956587095581525693394083785524617707788377669e-38,5.381560074858294393857805877345911956587095581525693394083785524617707788377669e-38,5.381560074858294393857805877345911956587095581525693394083785524617707788377669e-38,32
9.099999999999994,2.6448357842337652685230962672745247399319623582414351403713226318359375e-08,7.531407515972450362996254267805089740791018033856813391318209015151742958820264e-38,7.531407515972450362996254267805089740791018033856813391318209015151742958820264e-38,7.531407515972450362996254267805089740791018033856813391318209015151742958820264e-38,7.531407515972450362996254267805089740791018033856813391318209015151742958820264e-38,7.531407515972450362996254267805089740791018033856813391318209015151742958820264e-38,32
9.149999999999995,2.7055987689126613496350226930643734224446461666957475244998931884765625e-08,9.413138356194086134296962054925960796319064265743870703503284634999542693204396e-40,9.413138356194086134296962054925960796319064265743870703503284634999542693204396e-40,9.413138356194086134296962054925960796319064265743870703503284634999542693204396e-40,9.413138356194086134296962054925960796319064265743870703503284634999542693204396e-40,9.413138356194086134296962054925960796319064265743870703503284634999542693204396e-40,32
9.199999999999996,2.7661915845067257591058710285147892449231221689842641353607177734375e-08,8.999878623483136644788209353579969923505043206941077262178817669124836859936589e-38,8.999878623483136644788209353579969923505043206941077262178817669124836859936589e-38,8.999878623483136644788209353579969923505043206941077262178817669124836859936589e-38,8.999878623483136644788209353579969923505043206941077262178817669124836859936589e-38,8.999878623483136644788209353579969923505043206941077262178817669124836859936589e-38,32
9.249999999999996,2.8266397974824983980937705032969453622371247547562234103679656982421875e-08,1.992830266628406941743640181290758759971077119358059573888672722222172067060218e-38,1.992830266628406941743640181290758759971077119358059573888672722222172067060218e-38,1.992830266628406941743640181290758759971077119358059573888672722222172067060218e-38,1.992830266628406941743640181290758759971077119358059573888672722222172067060218e-38,1.992830266628406941743640181290758759971077119358059573888672722222172067060218e-38,32
9.299999999999997,2.8869878722571425424142202193107664687232727374066598713397979736328125e-08,4.094141213093453530727176891201247687060226721360631436573831323816473673493907e-38,4.094141213093453530727176891201247687060226721360631436573831323816473673493907e-38,4.094141213093453530727176891201247687060226721360631436573831323816473673493907e-38,4.094141213093453530727176891201247687060226721360631436573831323816473673493907e-38,4.094141213093453530727176891201247687060226721360631436573831323816473673493907e-38,32
9.349999999999998,2.94729921515382832251169105408639126153502729721367359161376953125e-08,1.097434179087993020551347226989972912687787020178424374184283742593401785728125e-38,1.097434179087993020551347226989972912687787020178424374184283742593401785728125e-38,1.097434179087993020551347226989972912687787020178424374184283742593401785728125e-38,1.097434179087993020551347226989972912687787020178424374184283742593401785728125e-38,1.097434179087993020551347226989972912687787020178424374184283742593401785728125e-38,32
9.399999999999999,3.007656341656993815041984288542742387306816453929059207439422607421875e-08,4.442542126642830079461357991641975638897626960616930018195927063862178435512479e-38,4.442542126642830079461357991641975638897626960616930018195927063862178435512479e-38,4.442542126642830079461357991641975638897626960616930018195927063862178435512479e-38,4.442542126642830079461357991641975638897626960616930018195927063862178435512479e-38,4.442542126642830079461357991641975638897626960616930018195927063862178435512479e-38,32
9.45,3.068160413623582223375757071885672200295402944902889430522918701171875e-08,3.893825037098839376706660896833817954715490688855042405139974873945705047834862e-38,3.893825037098839376706660896833817954715490688855042405139974873945705047834862e-38,3.893825037098839376706660896833817954715490688855042405139974873945705047834862e-38,3.893825037098839376706660896833817954715490688855042405139974873945705047834862e-38,3.893825037098839376706660896833817954715490688855042405139974873945705047834862e-38,32
9.5,3.12893038906871298879391603102451124840399643289856612682342529296875e-08,1.001006908122104467016805927419299653429221758450633008081366697636376607849874e-38,1.001006908122104467016805927419299653429221758450633008081366697636376607849874e-38,1.001006908122104467016805927419299653429221758450633008081366697636376607849874e-38,1.001006908122104467016805927419299653429221758450633008081366697636376607849874e-38,1.001006908122104467016805927419299653429221758450633008081366697636376607849874e-38,32
9.55,3.190102015436204221744673540338277373251685276045463979244232177734375e-08,7.886373232567518783816026211403948311955504627305811142126020671456062724503325e-39,7.886373232567518783816026211403948311955504627305811142126020671456062724503325e-39,7.886373232567518783816026211403948311955504627305811142126020671456062724503325e-39,7.886373232567518783816026211403948311955504627305811142126020671456062724503325e-39,7.886373232567518783816026211403948311955504627305811142126020671456062724503325e-39,32
9.600000000000001,3.251826491016446202261878754835588978266969206742942333221435546875e-08,2.471307550907816101110524953888914903173654514407135366445854930306198034003795e-38,2.471307550907816101110524953888914903173654514407135366445854930306198034003795e-38,2.471307550907816101110524953888914903173654514407135366445854930306198034003795e-38,2.471307550907816101110524953888914903173654514407135366445854930306198034003795e-38,2.471307550907816101110524953888914903173654514407135366445854930306198034003795e-38,32
9.650000000000002,3.314268739516849494862414378208714804685541821527294814586639404296875e-08,2.263744980294488063174635368510187040648485693966736777118791556512397624152547e-38,2.263744980294488063174635368510187040648485693966736777118791556512397624152547e-38,2.263744980294488063174635368510187040648485693966736777118791556512397624152547e-38,2.263744980294488063174635368510187040648485693966736777118791556512397624152547e-38,2.263744980294488063174635368510187040648485693966736777118791556512397624152547e-38,32
9.700000000000003,3.37760539670590688454766326899447737019954729476012289524078369140625e-08,5.435737636605391584698679163291960178962300846160775226849827926951701467787242e-38,5.435737636605391584698679163291960178962300846160775226849827926951701467787242e-38,5.435737636605391584698679163291960178962300846160775226849827926951701467787242e-38,5.435737636605391584698679163291960178962300846160775226849827926951701467787242e-38,5.435737636605391584698679163291960178962300846160775226849827926951701467787242e-38,32
9.750000000000004,3.44202260565840234285224963524385533020222283084876835346221923828125e-08,4.465501000682327229820925577282144953763111846617879282483969063728773996747559e-39,4.465501000682327229820925577282144953763111846617879282483969063728773996747559e-39,4.465501000682327229820925577282144953763111846617879282483969063728773996747559e-39,4.465501000682327229820925577282144953763111846617879282483969063728773996747559e-39,4.465501000682327229820925577282144953763111846617879282483969063728773996747559e-39,32
9.800000000000004,3.50771345602922305807335086325071671353725832886993885040283203125e-08,9.918233585063023442207448939009685723359731757764754517840208632064645040376148e-39,9.918233585063023442207448939009685723359731757764754517840208632064645040376148e-39,9.918233585063023442207448939009685723359731757764754517840208632064645040376148e-39,9.918233585063023442207448939009685723359731757764754517840208632064645040376148e-39,9.918233585063023442207448939009685723359731757764754517840208632064645040376148e-39,32
9.850000000000005,3.574875540538152074028738040822883448299762676469981670379638671875e-08,3.629797985644614121447138023786702980100660114290632353395454450651002350508606e-38,3.629797985644614121447138023786702980100660114290632353395454450651002350508606e-38,3.629797985644614121447138023786702980100660114290632353395454450651002350508606e-38,3.629797985644614121447138023786702980100660114290632353395454450651002350508606e-38,3.629797985644614121447138023786702980100660114290632353395454450651002350508606e-38,32
9.900000000000006,3.643707660225051217907113964254717242141623501083813607692718505859375e-08,-0.0,-0.0,-0.0,-0.0,-0.0,32
9.950000000000006,3.714407175987593481035619756742971464547053983551450073719024658203125e-08,3.656200690790039465904620486454010016409198370575617421472865978774021251972181e-39,3.656200690790039465904620486454010016409198370575617421472865978774021251972181e-39,3.656200690790039465904620486454010016409198370575617421472865978774021251972181e-39,3.656200690790039465904620486454010016409198370575617421472865978774021251972181e-39,3.656200690790039465904620486454010016409198370575617421472865978774021251972181e-39,32
10.000000000000007,3.78716668669695114260830416490211103308638485032133758068084716796875e-08,1.069883530240595135058972524516864392790383305667774116805781728960177560518738e-38,1.069883530240595135058972524516864392790383305667774116805781728960177560518738e-38,1.069883530240595135058972524516864392790383305667774116805781728960177560518738e-38,1.069883530240595135058972524516864392790383305667774116805781728960177560518738e-38,1.069883530240595135058972524516864392790383305667774116805781728960177560518738e-38,32
