times,C_5,C_10,C_20,C_30,C_40,C_50,C_60,C_70,C_80,C_90,chi
0.05,9.761377663763484597917575182047429161868406926347383617548203460501099471002817e-18,4.882051307708743504344127833167809339528996133997446396635133680774742970243096e-18,4.882051307708743504344127833167809339528996133997446396635133680774742970243096e-18,4.882051307708743504344127833167809339528996133997446396635133680774742970243096e-18,4.882051307708743504344127833167809339528996133997446396635133680774742970243096e-18,4.882051307708743504344127833167809339528996133997446396635133680774742970243096e-18,4.882051307708743504344127833167809339528996133997446396635133680774742970243096e-18,4.882051307708743504344127833167809339528996133997446396635133680774742970243096e-18,4.882051307708743504344127833167809339528996133997446396635133680774742970243096e-18,4.882051307708743504344127833167809339528996133997446396635133680774742970243096e-18,8
0.1,9.76137768261635273450996206585378189532045179778452226315721418359316885471344e-18,4.882051145750047591626724658622745113760099353614283629321235480347240809351206e-18,4.882051145750047591626724658622745113760099353614283629321235480347240809351206e-18,4.882051145750047591626724658622745113760099353614283629321235480347240809351206e-18,4.882051145750047591626724658622745113760099353614283629321235480347240809351206e-18,4.882051145750047591626724658622745113760099353614283629321235480347240809351206e-18,4.882051145750047591626724658622745113760099353614283629321235480347240809351206e-18,4.882051145750047591626724658622745113760099353614283629321235480347240809351206e-18,4.882051145750047591626724658622745113760099353614283629321235480347240809351206e-18,4.882051145750047591626724658622745113760099353614283629321235480347240809351206e-18,8
0.15,9.761377701343285082410845352123145453498045305833381857230079958753776736557484e-18,4.882050888639514744182549607761438578705470484709683445800898482502816477790475e-18,4.882050888639514744182549607761438578705470484709683445800898482502816477790475e-18,4.882050888639514744182549607761438578705470484709683445800898482502816477790475e-18,4.882050888639514744182549607761438578705470484709683445800898482502816477790475e-18,4.882050888639514744182549607761438578705470484709683445800898482502816477790475e-18,4.882050888639514744182549607761438578705470484709683445800898482502816477790475e-18,4.882050888639514744182549607761438578705470484709683445800898482502816477790475e-18,4.882050888639514744182549607761438578705470484709683445800898482502816477790475e-18,4.882050888639514744182549607761438578705470484709683445800898482502816477790475e-18,8
0.2,9.761377719759811449314949061483770934713340908098818532456775187711173202842474e-18,4.882050536286966759039570258789079067963866958462272604979403922698111273348331e-18,4.882050536286966759039570258789079067963866958462272604979403922698111273348331e-18,4.882050536286966759039570258789079067963866958462272604979403922698111273348331e-18,4.882050536286966759039570258789079067963866958462272604979403922698111273348331e-18,4.882050536286966759039570258789079067963866958462272604979403922698111273348331e-18,4.882050536286966759039570258789079067963866958462272604979403922698111273348331e-18,4.882050536286966759039570258789079067963866958462272604979403922698111273348331e-18,4.882050536286966759039570258789079067963866958462272604979403922698111273348331e-18,4.882050536286966759039570258789079067963866958462272604979403922698111273348331e-18,8
0.25,9.761377737526274830230140278890706069012060822683452682158034008352842647582293e-18,4.882050088525467880478189782434480525427912444755805532192738382946117781102657e-18,4.882050088525467880478189782434480525427912444755805532192738382946117781102657e-18,4.882050088525467880478189782434480525427912444755805532192738382946117781102657e-18,4.882050088525467880478189782434480525427912444755805532192738382946117781102657e-18,4.882050088525467880478189782434480525427912444755805532192738382946117781102657e-18,4.882050088525467880478189782434480525427912444755805532192738382946117781102657e-18,4.882050088525467880478189782434480525427912444755805532192738382946117781102657e-18,4.882050088525467880478189782434480525427912444755805532192738382946117781102657e-18,4.882050088525467880478189782434480525427912444755805532192738382946117781102657e-18,8
0.30000000000000004,9.761377754088355609306840290906061729741765336707502720425821962635382078588009e-18,4.882049545080281890815635719576184030414335959688039781600998878730024443939328e-18,4.882049545080281890815635719576184030414335959688039781600998878730024443939328e-18,4.882049545080281890815635719576184030414335959688039781600998878730024443939328e-18,4.882049545080281890815635719576184030414335959688039781600998878730024443939328e-18,4.882049545080281890815635719576184030414335959688039781600998878730024443939328e-18,4.882049545080281890815635719576184030414335959688039781600998878730024443939328e-18,4.882049545080281890815635719576184030414335959688039781600998878730024443939328e-18,4.882049545080281890815635719576184030414335959688039781600998878730024443939328e-18,4.882049545080281890815635719576184030414335959688039781600998878730024443939328e-18,8
0.35000000000000003,9.761377768591748241069803508042584776348278322271982687663438582603703252971172e-18,4.882048905526802867072742956162644237877323747195517159025435205421672435477376e-18,4.882048905526802867072742956162644237877323747195517159025435205421672435477376e-18,4.882048905526802867072742956162644237877323747195517159025435205421672435477376e-18,4.882048905526802867072742956162644237877323747195517159025435205421672435477376e-18,4.882048905526802867072742956162644237877323747195517159025435205421672435477376e-18,4.882048905526802867072742956162644237877323747195517159025435205421672435477376e-18,4.882048905526802867072742956162644237877323747195517159025435205421672435477376e-18,4.882048905526802867072742956162644237877323747195517159025435205421672435477376e-18,4.882048905526802867072742956162644237877323747195517159025435205421672435477376e-18,8
0.4,9.76137778203495341630252562300017064033828644958575362911012973654578672721982e-18,4.882048170366488270357527110831411014292421469089712851574525132036797003820539e-18,4.882048170366488270357527110831411014292421469089712851574525132036797003820539e-18,4.882048170366488270357527110831411014292421469089712851574525132036797003820539e-18,4.882048170366488270357527110831411014292421469089712851574525132036797003820539e-18,4.882048170366488270357527110831411014292421469089712851574525132036797003820539e-18,4.882048170366488270357527110831411014292421469089712851574525132036797003820539e-18,4.882048170366488270357527110831411014292421469089712851574525132036797003820539e-18,4.882048170366488270357527110831411014292421469089712851574525132036797003820539e-18,4.882048170366488270357527110831411014292421469089712851574525132036797003820539e-18,8
0.45,9.761377796559941115345914038309839756419415708187537622508855861269694287329912e-18,4.882047340673825201851315634523191567304238551976017582156863738873653346672654e-18,4.882047340673825201851315634523191567304238551976017582156863738873653346672654e-18,4.882047340673825201851315634523191567304238551976017582156863738873653346672654e-18,4.882047340673825201851315634523191567304238551976017582156863738873653346672654e-18,4.882047340673825201851315634523191567304238551976017582156863738873653346672654e-18,4.882047340673825201851315634523191567304238551976017582156863738873653346672654e-18,4.882047340673825201851315634523191567304238551976017582156863738873653346672654e-18,4.882047340673825201851315634523191567304238551976017582156863738873653346672654e-18,4.882047340673825201851315634523191567304238551976017582156863738873653346672654e-18,8
0.5,9.761377809917562586081933921323665294988011869291039818152810880746983457356691e-18,4.882046415326637453461842096998247785845054632958327570091405789298732997849584e-18,4.882046415326637453461842096998247785845054632958327570091405789298732997849584e-18,4.882046415326637453461842096998247785845054632958327570091405789298732997849584e-18,4.882046415326637453461842096998247785845054632958327570091405789298732997849584e-18,4.882046415326637453461842096998247785845054632958327570091405789298732997849584e-18,4.882046415326637453461842096998247785845054632958327570091405789298732997849584e-18,4.882046415326637453461842096998247785845054632958327570091405789298732997849584e-18,4.882046415326637453461842096998247785845054632958327570091405789298732997849584e-18,4.882046415326637453461842096998247785845054632958327570091405789298732997849584e-18,8
0.5499999999999999,9.761377823880835098289296637519710329117175294109855915314355456757766660302877e-18,4.882045395214281725280222025375110386632914483162094809731712530265212990343571e-18,4.882045395214281725280222025375110386632914483162094809731712530265212990343571e-18,4.882045395214281725280222025375110386632914483162094809731712530265212990343571e-18,4.882045395214281725280222025375110386632914483162094809731712530265212990343571e-18,4.882045395214281725280222025375110386632914483162094809731712530265212990343571e-18,4.882045395214281725280222025375110386632914483162094809731712530265212990343571e-18,4.882045395214281725280222025375110386632914483162094809731712530265212990343571e-18,4.882045395214281725280222025375110386632914483162094809731712530265212990343571e-18,4.882045395214281725280222025375110386632914483162094809731712530265212990343571e-18,8
0.6,9.761377836762513057448565247582930374602413876546948279244730883874581195414066e-18,4.882044279495134335329010900811729232669975204095443033214252182006021030247211e-18,4.882044279495134335329010900811729232669975204095443033214252182006021030247211e-18,4.882044279495134335329010900811729232669975204095443033214252182006021030247211e-18,4.882044279495134335329010900811729232669975204095443033214252182006021030247211e-18,4.882044279495134335329010900811729232669975204095443033214252182006021030247211e-18,4.882044279495134335329010900811729232669975204095443033214252182006021030247211e-18,4.882044279495134335329010900811729232669975204095443033214252182006021030247211e-18,4.882044279495134335329010900811729232669975204095443033214252182006021030247211e-18,4.882044279495134335329010900811729232669975204095443033214252182006021030247211e-18,8
0.65,9.761377846972097263494673463146353720815869715453794858150970981114369351416826e-18,4.882043067380976098244666744882614010523919863867702700899187107097532134503126e-18,4.882043067380976098244666744882614010523919863867702700899187107097532134503126e-18,4.882043067380976098244666744882614010523919863867702700899187107097532134503126e-18,4.882043067380976098244666744882614010523919863867702700899187107097532134503126e-18,4.882043067380976098244666744882614010523919863867702700899187107097532134503126e-18,4.882043067380976098244666744882614010523919863867702700899187107097532134503126e-18,4.882043067380976098244666744882614010523919863867702700899187107097532134503126e-18,4.882043067380976098244666744882614010523919863867702700899187107097532134503126e-18,4.882043067380976098244666744882614010523919863867702700899187107097532134503126e-18,8
0.7000000000000001,9.761377859131841153372364468585881656914325326507807234488467429400770924985409e-18,4.882041761190220681037144695349337962916704051320000365410400888777076033875346e-18,4.882041761190220681037144695349337962916704051320000365410400888777076033875346e-18,4.882041761190220681037144695349337962916704051320000365410400888777076033875346e-18,4.882041761190220681037144695349337962916704051320000365410400888777076033875346e-18,4.882041761190220681037144695349337962916704051320000365410400888777076033875346e-18,4.882041761190220681037144695349337962916704051320000365410400888777076033875346e-18,4.882041761190220681037144695349337962916704051320000365410400888777076033875346e-18,4.882041761190220681037144695349337962916704051320000365410400888777076033875346e-18,4.882041761190220681037144695349337962916704051320000365410400888777076033875346e-18,8
0.7500000000000001,9.761377873244605888607019941484814143729284877733405612065809009436634369194508e-18,4.882040360935213294649966934029989908460297150564165258312954165376140736043453e-18,4.882040360935213294649966934029989908460297150564165258312954165376140736043453e-18,4.882040360935213294649966934029989908460297150564165258312954165376140736043453e-18,4.882040360935213294649966934029989908460297150564165258312954165376140736043453e-18,4.882040360935213294649966934029989908460297150564165258312954165376140736043453e-18,4.882040360935213294649966934029989908460297150564165258312954165376140736043453e-18,4.882040360935213294649966934029989908460297150564165258312954165376140736043453e-18,4.882040360935213294649966934029989908460297150564165258312954165376140736043453e-18,4.882040360935213294649966934029989908460297150564165258312954165376140736043453e-18,8
0.8000000000000002,9.761377888463094767977008321072339355635227308729227890804480693986988626420498e-18,4.882038866206885648523306810841138909758483565171777174285239198070485144853592e-18,4.882038866206885648523306810841138909758483565171777174285239198070485144853592e-18,4.882038866206885648523306810841138909758483565171777174285239198070485144853592e-18,4.882038866206885648523306810841138909758483565171777174285239198070485144853592e-18,4.882038866206885648523306810841138909758483565171777174285239198070485144853592e-18,4.882038866206885648523306810841138909758483565171777174285239198070485144853592e-18,4.882038866206885648523306810841138909758483565171777174285239198070485144853592e-18,4.882038866206885648523306810841138909758483565171777174285239198070485144853592e-18,4.882038866206885648523306810841138909758483565171777174285239198070485144853592e-18,8
0.8500000000000002,9.76137790226047229700672107025218978413718729815473640343270744779147207736969e-18,4.882037275761200243263739934176782907404424241093552488957030277560988906770945e-18,4.882037275761200243263739934176782907404424241093552488957030277560988906770945e-18,4.882037275761200243263739934176782907404424241093552488957030277560988906770945e-18,4.882037275761200243263739934176782907404424241093552488957030277560988906770945e-18,4.882037275761200243263739934176782907404424241093552488957030277560988906770945e-18,4.882037275761200243263739934176782907404424241093552488957030277560988906770945e-18,4.882037275761200243263739934176782907404424241093552488957030277560988906770945e-18,4.882037275761200243263739934176782907404424241093552488957030277560988906770945e-18,4.882037275761200243263739934176782907404424241093552488957030277560988906770945e-18,8
0.9000000000000002,9.761377917685625785361103935182080987541324973964535632875438864175521302968264e-18,4.882035591147949823631763975413702462231502055673391937684613139936118386685848e-18,4.882035591147949823631763975413702462231502055673391937684613139936118386685848e-18,4.882035591147949823631763975413702462231502055673391937684613139936118386685848e-18,4.882035591147949823631763975413702462231502055673391937684613139936118386685848e-18,4.882035591147949823631763975413702462231502055673391937684613139936118386685848e-18,4.882035591147949823631763975413702462231502055673391937684613139936118386685848e-18,4.882035591147949823631763975413702462231502055673391937684613139936118386685848e-18,4.882035591147949823631763975413702462231502055673391937684613139936118386685848e-18,4.882035591147949823631763975413702462231502055673391937684613139936118386685848e-18,8
0.9500000000000003,9.761377933011895867394824072261348504243736209473169401773517961373727302998304e-18,4.882033811533178990316506633982375119018070257030910558126990395066968630999327e-18,4.882033811533178990316506633982375119018070257030910558126990395066968630999327e-18,4.882033811533178990316506633982375119018070257030910558126990395066968630999327e-18,4.882033811533178990316506633982375119018070257030910558126990395066968630999327e-18,4.882033811533178990316506633982375119018070257030910558126990395066968630999327e-18,4.882033811533178990316506633982375119018070257030910558126990395066968630999327e-18,4.882033811533178990316506633982375119018070257030910558126990395066968630999327e-18,4.882033811533178990316506633982375119018070257030910558126990395066968630999327e-18,4.882033811533178990316506633982375119018070257030910558126990395066968630999327e-18,8
1.0000000000000002,9.761377947669224227752770276660929755845177265753762757549694129011186305433512e-18,4.882031936669561360603714591422034635159726546861300167101660463231382891535759e-18,4.882031936669561360603714591422034635159726546861300167101660463231382891535759e-18,4.882031936669561360603714591422034635159726546861300167101660463231382891535759e-18,4.882031936669561360603714591422034635159726546861300167101660463231382891535759e-18,4.882031936669561360603714591422034635159726546861300167101660463231382891535759e-18,4.882031936669561360603714591422034635159726546861300167101660463231382891535759e-18,4.882031936669561360603714591422034635159726546861300167101660463231382891535759e-18,4.882031936669561360603714591422034635159726546861300167101660463231382891535759e-18,4.882031936669561360603714591422034635159726546861300167101660463231382891535759e-18,8
1.05,9.761377962724694692910045464702384770778961108799245960376822495163651183247566e-18,4.882029967136083090698700523082169880406361353169250941186341208322119200602174e-18,4.882029967136083090698700523082169880406361353169250941186341208322119200602174e-18,4.882029967136083090698700523082169880406361353169250941186341208322119200602174e-18,4.882029967136083090698700523082169880406361353169250941186341208322119200602174e-18,4.882029967136083090698700523082169880406361353169250941186341208322119200602174e-18,4.882029967136083090698700523082169880406361353169250941186341208322119200602174e-18,4.882029967136083090698700523082169880406361353169250941186341208322119200602174e-18,4.882029967136083090698700523082169880406361353169250941186341208322119200602174e-18,4.882029967136083090698700523082169880406361353169250941186341208322119200602174e-18,8
1.1,9.761377977336608084435385137898223617711895510966856048806761236846796236932278e-18,4.8820279025660810155571559378919364397015940092259145971498313087977294344455e-18,4.8820279025660810155571559378919364397015940092259145971498313087977294344455e-18,4.8820279025660810155571559378919364397015940092259145971498313087977294344455e-18,4.8820279025660810155571559378919364397015940092259145971498313087977294344455e-18,4.8820279025660810155571559378919364397015940092259145971498313087977294344455e-18,4.8820279025660810155571559378919364397015940092259145971498313087977294344455e-18,4.8820279025660810155571559378919364397015940092259145971498313087977294344455e-18,4.8820279025660810155571559378919364397015940092259145971498313087977294344455e-18,4.8820279025660810155571559378919364397015940092259145971498313087977294344455e-18,9
1.1500000000000001,9.761377991278373351767786713876021934960624535434093457242354929803695995360613e-18,4.882025742910533284746625889341988672886044809036149710879115559691854286938906e-18,4.882025742910533284746625889341988672886044809036149710879115559691854286938906e-18,4.882025742910533284746625889341988672886044809036149710879115559691854286938906e-18,4.882025742910533284746625889341988672886044809036149710879115559691854286938906e-18,4.882025742910533284746625889341988672886044809036149710879115559691854286938906e-18,4.882025742910533284746625889341988672886044809036149710879115559691854286938906e-18,4.882025742910533284746625889341988672886044809036149710879115559691854286938906e-18,4.882025742910533284746625889341988672886044809036149710879115559691854286938906e-18,4.882025742910533284746625889341988672886044809036149710879115559691854286938906e-18,9
1.2000000000000002,9.761378003722912976613773588744690775732060722760536491948712978228286374360323e-18,4.882023487830762806430681687989409191582623181722248861813540088405716232955456e-18,4.882023487830762806430681687989409191582623181722248861813540088405716232955456e-18,4.882023487830762806430681687989409191582623181722248861813540088405716232955456e-18,4.882023487830762806430681687989409191582623181722248861813540088405716232955456e-18,4.882023487830762806430681687989409191582623181722248861813540088405716232955456e-18,4.882023487830762806430681687989409191582623181722248861813540088405716232955456e-18,4.882023487830762806430681687989409191582623181722248861813540088405716232955456e-18,4.882023487830762806430681687989409191582623181722248861813540088405716232955456e-18,4.882023487830762806430681687989409191582623181722248861813540088405716232955456e-18,9
1.2500000000000002,9.761378014319661486776203543587568811005125262716605738511077561270212754607201e-18,4.882021137239752213862019243521422800389456941178023541283437225501984357833862e-18,4.882021137239752213862019243521422800389456941178023541283437225501984357833862e-18,4.882021137239752213862019243521422800389456941178023541283437225501984357833862e-18,4.882021137239752213862019243521422800389456941178023541283437225501984357833862e-18,4.882021137239752213862019243521422800389456941178023541283437225501984357833862e-18,4.882021137239752213862019243521422800389456941178023541283437225501984357833862e-18,4.882021137239752213862019243521422800389456941178023541283437225501984357833862e-18,4.882021137239752213862019243521422800389456941178023541283437225501984357833862e-18,4.882021137239752213862019243521422800389456941178023541283437225501984357833862e-18,9
1.3000000000000003,9.761378024711645125251382582533535271422560330165704017835182071394228842109442e-18,4.882018692062523348213894671477792037956555576584541725204680062688566977158189e-18,4.882018692062523348213894671477792037956555576584541725204680062688566977158189e-18,4.882018692062523348213894671477792037956555576584541725204680062688566977158189e-18,4.882018692062523348213894671477792037956555576584541725204680062688566977158189e-18,4.882018692062523348213894671477792037956555576584541725204680062688566977158189e-18,4.882018692062523348213894671477792037956555576584541725204680062688566977158189e-18,4.882018692062523348213894671477792037956555576584541725204680062688566977158189e-18,4.882018692062523348213894671477792037956555576584541725204680062688566977158189e-18,4.882018692062523348213894671477792037956555576584541725204680062688566977158189e-18,10
1.3500000000000003,9.76137803276533718857459694503136712957703225693358028980384233364020474255085e-18,4.882016151353872163239829134367410161577973628404310962869416812281997408717871e-18,4.882016151353872163239829134367410161577973628404310962869416812281997408717871e-18,4.882016151353872163239829134367410161577973628404310962869416812281997408717871e-18,4.882016151353872163239829134367410161577973628404310962869416812281997408717871e-18,4.882016151353872163239829134367410161577973628404310962869416812281997408717871e-18,4.882016151353872163239829134367410161577973628404310962869416812281997408717871e-18,4.882016151353872163239829134367410161577973628404310962869416812281997408717871e-18,4.882016151353872163239829134367410161577973628404310962869416812281997408717871e-18,4.882016151353872163239829134367410161577973628404310962869416812281997408717871e-18,10
1.4000000000000004,9.761378037962251143069559073030793562024659453858245472535060116570093668997288e-18,4.882013514995763805252173231016864839890920139080622910943141334882966475561261e-18,4.882013514995763805252173231016864839890920139080622910943141334882966475561261e-18,4.882013514995763805252173231016864839890920139080622910943141334882966475561261e-18,4.882013514995763805252173231016864839890920139080622910943141334882966475561261e-18,4.882013514995763805252173231016864839890920139080622910943141334882966475561261e-18,4.882013514995763805252173231016864839890920139080622910943141334882966475561261e-18,4.882013514995763805252173231016864839890920139080622910943141334882966475561261e-18,4.882013514995763805252173231016864839890920139080622910943141334882966475561261e-18,4.882013514995763805252173231016864839890920139080622910943141334882966475561261e-18,10
1.4500000000000004,9.761378042841536108904311734778180777834118233584042439998640361409343313425779e-18,4.882010784422576200420119627284021654759079563524809194929865441281435778364539e-18,4.882010784422576200420119627284021654759079563524809194929865441281435778364539e-18,4.882010784422576200420119627284021654759079563524809194929865441281435778364539e-18,4.882010784422576200420119627284021654759079563524809194929865441281435778364539e-18,4.882010784422576200420119627284021654759079563524809194929865441281435778364539e-18,4.882010784422576200420119627284021654759079563524809194929865441281435778364539e-18,4.882010784422576200420119627284021654759079563524809194929865441281435778364539e-18,4.882010784422576200420119627284021654759079563524809194929865441281435778364539e-18,4.882010784422576200420119627284021654759079563524809194929865441281435778364539e-18,11
1.5000000000000004,9.761378044180693747507066195377935143042872779954068074292905521360808052122593e-18,4.882007958211987744026339753751145446239349091839586705643405650789645733311772e-18,4.882007958211987744026339753751145446239349091839586705643405650789645733311772e-18,4.882007958211987744026339753751145446239349091839586705643405650789645733311772e-18,4.882007958211987744026339753751145446239349091839586705643405650789645733311772e-18,4.882007958211987744026339753751145446239349091839586705643405650789645733311772e-18,4.882007958211987744026339753751145446239349091839586705643405650789645733311772e-18,4.882007958211987744026339753751145446239349091839586705643405650789645733311772e-18,4.882007958211987744026339753751145446239349091839586705643405650789645733311772e-18,4.882007958211987744026339753751145446239349091839586705643405650789645733311772e-18,11
1.5500000000000005,9.76137804122820308341859037813737739271897343414693265506443253798352088779211e-18,4.882005036204485984728882943019069119606251737765283127412629937680321745574474e-18,4.882005036204485984728882943019069119606251737765283127412629937680321745574474e-18,4.882005036204485984728882943019069119606251737765283127412629937680321745574474e-18,4.882005036204485984728882943019069119606251737765283127412629937680321745574474e-18,4.882005036204485984728882943019069119606251737765283127412629937680321745574474e-18,4.882005036204485984728882943019069119606251737765283127412629937680321745574474e-18,4.882005036204485984728882943019069119606251737765283127412629937680321745574474e-18,4.882005036204485984728882943019069119606251737765283127412629937680321745574474e-18,4.882005036204485984728882943019069119606251737765283127412629937680321745574474e-18,11
1.6000000000000005,9.761378034106503957295336170073029490975491399482304871737525786556943785399199e-18,4.882002018707788305322164190745664606614236848548642189182800166236120276153088e-18,4.882002018707788305322164190745664606614236848548642189182800166236120276153088e-18,4.882002018707788305322164190745664606614236848548642189182800166236120276153088e-18,4.882002018707788305322164190745664606614236848548642189182800166236120276153088e-18,4.882002018707788305322164190745664606614236848548642189182800166236120276153088e-18,4.882002018707788305322164190745664606614236848548642189182800166236120276153088e-18,4.882002018707788305322164190745664606614236848548642189182800166236120276153088e-18,4.882002018707788305322164190745664606614236848548642189182800166236120276153088e-18,4.882002018707788305322164190745664606614236848548642189182800166236120276153088e-18,11
1.6500000000000006,9.761378020973646214789084260054248802218326596161473290846899431016936432570219e-18,4.88199890508117170967557134397022183097708860003284374318166527473294991068542e-18,4.88199890508117170967557134397022183097708860003284374318166527473294991068542e-18,4.88199890508117170967557134397022183097708860003284374318166527473294991068542e-18,4.88199890508117170967557134397022183097708860003284374318166527473294991068542e-18,4.88199890508117170967557134397022183097708860003284374318166527473294991068542e-18,4.88199890508117170967557134397022183097708860003284374318166527473294991068542e-18,4.88199890508117170967557134397022183097708860003284374318166527473294991068542e-18,4.88199890508117170967557134397022183097708860003284374318166527473294991068542e-18,4.88199890508117170967557134397022183097708860003284374318166527473294991068542e-18,11
