x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,-1.1102230246251565e-16,0.0,0.0,-2.220446049250313e-16,0.0,-1.1102230246251565e-16,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,-2.220446049250313e-16,-4.440892098500626e-16,-5.551115123125783e-16,-5.551115123125783e-16,-8.881784197001252e-16,-9.992007221626409e-16,-1.2212453270876722e-15,3.0419309071660905e-8,1.5506686068533782e-7,3.96373358801938e-7,7.772650063575526e-7,1.3265014349173043e-6,2.103593559121819e-6,3.20722633118109e-6,4.7266291873793165e-6,6.7292176504363255e-6,9.289788191813031e-6,1.249204152764527e-5,1.6428822317227088e-5,2.1216100368315338e-5,2.6979637840041093e-5,3.3845224649331485e-5,4.19510161147052e-5,5.144769665954563e-5,6.249904297472852e-5,7.528256606326167e-5,8.999019036526335e-5,0.00010682896395164398,0.00012602175589493392,0.00014780797512803368,0.00017244431706608943,0.00020020549514332409,0.00023138497616792542,0.00026629577243553193,0.00030527100408606067,0.0003486647584209912,0.00039685300287151115,0.0004502340229337598,0.0005092293761010946,0.0005742850882921591,0.0006458677255791745,0.0007244695333339379,0.0008106074437099764,0.0009048245934086818,0.001007692936910498,0.0011198023022322978,0.0012417727892912733,0.0013742527106412883,0.0015179158930855863,0.0016734644792464337,0.0018416297766488121,0.002023171923879463,0.002218880222512043,0.002429574102706278,0.0026561046193100957,0.0028993466037896543,0.0031602074539724967,0.0034396243552463623,0.0037385656630655184,0.004058026878339005,0.004399034273207203,0.004762643686245571,0.0051499399302581406,0.00556203710061709,0.006000077889490196,0.006465233379117086,0.00695870241037877,0.007481711178290107,0.008035512836849446,0.008621387343133557,0.009240638305909155,0.009894594890625497,0.010584610211310075,0.01131206046311628
7.29447058311905e-12,5.432302697949698e-11,2.1305882015251743e-10,6.180578050220265e-10,1.495063827513382e-9,3.1832422947575267e-9,6.147952346866048e-9,1.0970565057083492e-8,1.83188202315665e-8,2.8899098819708258e-8,5.2971644203848867e-8,1.4523782560340107e-7,3.520351611022328e-7,7.251210509123807e-7,1.348876725268313e-6,2.3374718046307794e-6,3.826938131172748e-6,5.9817745078636145e-6,8.995440002706502e-6,1.3090093082977414e-5,1.8525260934678517e-5,2.5601395912245792e-5,3.4663492610935865e-5,4.610475044159639e-5,6.037014865027321e-5,7.795998210913474e-5,9.943329959958766e-5,0.0001254110868314953,0.00015657934628274597,0.00019369171168448105,0.000237571990267511,0.00028911615258619136,0.00034929398512503415,0.0004191703770161201,0.0004998758654903871,0.0005926004038798232,0.0006986110768407551,0.0008192530741838282,0.0009559510907166261,0.0011102271674957353,0.0012836599401436625,0.0014778791761196385,0.001694584316135993,0.0019355455774917492,0.0022026027270154883,0.0024976671713029886,0.002822709182646769,0.0031797652256848564,0.0035709361033471852,0.003998385851562775,0.004464340692010407,0.004971087606507738,0.005520973111163064,0.006116402391161144,0.0067598366915365094,0.007453791263289132,0.008200834868138718,0.009003587450960884,0.00986471790114966,0.010786943953917053,0.01177302431634665,0.012825759553907363,0.013947990873920204,0.015142595667275518,0.016412485019158207,0.01776060167209347,0.0191899152746887,0.020703418784217425,0.02230412826017017,0.023995076664001032,0.02577931223599347,0.02765989059984808,0.02963988108124028,0.03172235803438463,0.033910392531749836,0.036207058044757524,0.03861541864691886,0.04113852462859479,0.04377941035249541,0.04654109313965132,0.04942657519229921,0.052438824880563444,0.05558078082025377,0.05885534720872504,0.06226539481732653,0.06581375666662197,0.06950321459690623,0.07333649869997473,0.07731628691900796,0.08144520042198121,0.08572579934219136,0.09016058055767175,0.09475197188188068,0.09950232982337116,0.1044139377638309,0.10948900270507912,0.11472965154860298,0.12013792292238519,0.12571576807629864,0.13146504823853822
0.0,-1.1102230246251565e-16,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,3.530912029425792e-8,1.9742386614396423e-7,5.461651610971785e-7,1.1545693350267783e-6,2.147016073816843e-6,3.715582471031098e-6,6.06255733104355e-6,9.402621286014323e-6,1.3982790513678012e-5,2.007515650181979e-5,2.7989910530212825e-5,3.807710759873295e-5,5.072880881606956e-5,6.638132695013788e-5,8.551733222872393e-5,0.0001086679485189368,0.0001364148037719115,0.00016939187473030692,0.00020828739686362674,0.0002538454146943092,0.0003068675324970904,0.0003682142869831928,0.0004388064450506768,0.0005196270501450773,0.0006117180373734765,0.00071618268519269,0.0008341863769329994,0.0009669603730337872,0.001115796405305014,0.0012820501009058738,0.0014671329651809728,0.0016725234592851468,0.001899758839760235,0.002150438894097606,0.002426225066759047,0.0027288401028162657,0.0030600573482049143,0.0034217103398177517,0.0038156877604567097,0.004243931676769064,0.004708435726341609,0.005211242816349326,0.005754442986689368,0.0063401716225046645,0.006970605574786237,0.007647960391790276,0.008374488593900997,0.009152476312900726,0.009984240016779555,0.010872125500501095,0.011818498482407458,0.012825746691944806,0.013896274844924505,0.015032499895459406,0.016236848134482562,0.017511752309111506,0.018859646323212242,0.02028296134488672,0.021784123956853696,0.023365550091340115,0.02502964313960865,0.026778784739017958,0.02861534304712321,0.03054165834794431,0.03256003984154221,0.03467277124829238,0.03688209285125965,0.03919020298654674,0.04159925524546071,0.044111356790791145,0.046728572210516184,0.049452901123060666,0.052286285457238124,0.055230605643246555,0.05828768569130638,0.06145928253906985,0.06474707600019647,0.06815267115834511,0.07167759843048294,0.07532330910567753,0.0790911731520656,0.08298247846952722,0.0869984262165544,0.0911401304832058,0.09540861809707812,0.09980483075302682,0.1043296172686341,0.10898372768338338,0.11376781833978189,0.11868245120484011
2.622064639579147e-7,1.3997040030342724e-6,4.464058620614903e-6,1.1204467391334304e-5,2.4061134519404864e-5,4.615242067470887e-5,8.12526775390795e-5,0.00013376530658964656,0.00020869314609659427,0.00031155580205591065,0.0004483254561757624,0.000625326093881602,0.0008491441997357141,0.0011265859136948614,0.0014646205893720258,0.0018703532397852914,0.002350948325821536,0.0029136067860569175,0.003565557479308581,0.004314044143329401,0.005166313322307042,0.006129596938494413,0.007211100973370104,0.008417992285940645,0.009757385702371134,0.011236332528769422,0.012861804640582567,0.01464068544015678,0.01657975884682226,0.018685691863412776,0.020965028397874615,0.02342417764172585,0.02606940028463368,0.028906801766585357,0.03194232332224007,0.03518172823981009,0.03863059506344565,0.042294314406017774,0.046178073799561646,0.050286851759351985,0.05462540730003863,0.05919828294390624,0.06400979319043941,0.0690640166211965,0.07436479563144018,0.07991573553238876,0.08572018651629235,0.09178124886755504,0.09810176681318492,0.10468432749033092,0.11153126034828782,0.1186446276145996,0.12602622967137728,0.1336776025581573,0.1416000215708672,0.14979449099859085,0.1582617474092474,0.16700225996686868,0.17601623231664298,0.1853036093352489,0.19486407585774898,0.20469705268744867,0.2148016936615912,0.22517689360187565,0.23582129166205504,0.24673327392202016,0.25791098116345196,0.26935231115439184,0.281054914835141,0.2930162133701605,0.305233387543599,0.317703379597999,0.33042291866667184,0.34338850777012175,0.3565964295932955,0.3700427525414467,0.3837233475852012,0.3976338883982353,0.41176985089338436,0.42612651875763435,0.4406989952625452,0.45548220967613984,0.47047092022249887,0.4856597225009582,0.5010430575938317,0.5166152116186565,0.5323703344013485,0.5483024457203377,0.5644054332595977,0.5806730641093458,0.5970989891293168,0.61367675668313,0.6303998159460281,0.647261522541177,0.6642551552257486,0.6813739221864334,0.698610953794125,0.7159593230840455,0.7334120527270905,0.750962126643981
9.400686411531467e-7,4.053577477902692e-6,1.0702080415203596e-5,2.3082646964489584e-5,4.405146459207643e-5,7.701181052865991e-5,0.0001258291761558894,0.00019477101920961637,0.0002884646921301748,0.00041182938463157903,0.0005700196289912807,0.0007683817614532185,0.0010124233718076248,0.0013077816245674612,0.001660181026330143,0.0020754033985934672,0.0025592521317401307,0.003117537868466913,0.0037560401158136525,0.004480492020302318,0.00529655807358087,0.006209812070905096,0.007225708059295011,0.008349574896671319,0.009586595489917471,0.010941793527891486,0.012420016395152,0.014025924667520506,0.01576398339626084,0.017638446790290585,0.01965335376943944,0.021812520856508533,0.024119532912436625,0.026577741593184934,0.02919026427397231,0.03195997872130274,0.034889515224530765,0.03798126799782087,0.04123738392916798,0.04465976375512537,0.04825006328496251,0.05200970631432167,0.055939879428665185,0.060041530842754876,0.0643153836230943,0.06876194752254872,0.07338149850013176,0.0781740988048858,0.08313960032544587,0.08827765280980082,0.0935877129681364,0.0990690429022838,0.10472072295395929,0.1105416592315287,0.11653059758273976,0.12268611442189115,0.1290066314920344,0.13549042367430886,0.14213562785540512,0.14894026149516737,0.15590221925210068,0.16301927019453877,0.17028907446452757,0.17770919087178916,0.18527708480846394,0.19299013536436171,0.2008456483758081,0.20884085808666408,0.21697293235334403,0.2252389877204528,0.23363608211143827,0.24216122451554156,0.2508113946893249,0.2595835381410698,0.26847457024176813,0.27748138515352494,0.2866008691402038,0.2958298984563261,0.30516534191224354,0.3146040657213769,0.32414294451891124,0.3337788657856293,0.34350872763487117,0.35332944605687855,0.3632379619913586,0.37323123955572535,0.3833062790220443,0.39346011554970284,0.4036898183434676,0.41399249651696435,0.42436529765099085,0.43480541910239845,0.4453101037793634,0.45587663959481906,0.46650237353257196,0.47718470600696294,0.4879210828143845,0.4987090074229037,0.509546040942872,0.5204298103196254
0.0011782252919982478,0.004403344871761718,0.009298285784616956,0.015633967968102184,0.02325465860523782,0.03204237074033885,0.04190180161803712,0.0527527816954806,0.064525960375621,0.07716010447908841,0.09060031957835497,0.10479676635295514,0.1197037331111591,0.13527896301264156,0.151483103994027,0.16827928333407574,0.1856327763147253,0.20351073853810572,0.2218819752688856,0.24071675994812733,0.25998668186705914,0.27966450301945806,0.299724047071478,0.3201400936472241,0.34088830210780147,0.36194514622562296,0.38328784369288327,0.40489429645411773,0.4267430589999581,0.4488132844001406,0.47108468568899536,0.49353751389456074,0.5161525269510746,0.5389109664261283,0.561794551966777,0.5847854486620723,0.6078662475216772,0.6310199739867393,0.6542300581890481,0.6774803351394744,0.7007550387419721,0.7240388009289146,0.7473166430862712,0.7705739778922582,0.7937966163429435,0.8169707565699313,0.8400829811484537,0.863120269428093,0.8860699954825654,0.9089199310430062,0.9316582630268309,0.9542735780686487,0.9767548663870412,0.9990915335257444,1.021273402274622,1.0432907171638315,1.0651341498224483,1.0867948011682769,1.1082642069198017,1.129534342364466,1.1505976175694197,1.1714468870789214,1.1920754508430693,1.212477054990715,1.2326458941254315,1.2525766124678481,1.2722643044170594,1.2917045095630504,1.3108932252847505,1.3298268890294904,1.3485023803234293,1.3669170207937942,1.3850685715224924,1.4029552250649964,1.420575610842027,1.4379287796472842,1.4550141982150642,1.4718317473217457,1.4883817021344385,1.504664727221857,1.5206818610299586,1.5364344991857357,1.5519243859151457,1.5671535988276177,1.58212453514488,1.596839904729498,1.6113027266132098,1.6255162944925365,1.6394841748485278,1.6532101911300772,1.6666984092450383,1.6799531234176939,1.6929788423700387,1.7057802656941066,1.7183622750622949,1.7307299208960083,1.7428883941166982,1.7548430186618675,1.7665992384359246,1.778162608263773
1.0212716972102243e-6,5.319480213872296e-6,1.6705519613635644e-5,4.0927376648181024e-5,8.527222568366355e-5,0.00015830034050989816,0.0002696390102030488,0.0004298108255476052,0.0006500868725594078,0.0009423409067972344,0.0013189406909608348,0.0017926239561971702,0.0023764044031187037,0.0030834810486239927,0.003927133298678109,0.004920646704760889,0.0060772340570334205,0.007409963165127653,0.008931689168591328,0.01065499279377713,0.01259212063901427,0.014754923141168996,0.017154832626893768,0.01980279473468305,0.022709235704984954,0.025884031421307352,0.029336472992925522,0.03307523303438176,0.03710835260143952,0.04144321735517087,0.04608653121635786,0.05104431657812647,0.0563218985363112,0.06192389188741876,0.0678542189311373,0.07411609351363202,0.0807120076365404,0.08764375634723764,0.09491243464533916,0.10251844579127534,0.11046151417605721,0.11874069821565447,0.12735440225378825,0.13630039521095894,0.1455758300288621,0.15517725438627328,0.16510063457050617,0.17534138222539597,0.18589436984188978,0.19675395045124522,0.2079139955106224,0.21936790322441269,0.23110862355816852,0.24312868902570806,0.255420238080192,0.2679750444269937,0.2807845403697429,0.2938398408665348,0.30713177186393237,0.3206508959309671,0.33438753181498204,0.34833179147603843,0.3624735929506,0.3768026903646762,0.39130869971474835,0.4059811249278049,0.4208093777095694,0.4357828020650407,0.45089069967244133,0.4661223476700267,0.4814670198324631,0.49691400920745976,0.5124526478752922,0.5280723265309295,0.5437625186948261,0.5595127938601032,0.5753128323656898,0.591152441483866,0.6070215655465889,0.6229103121775326,0.6388089653923734,0.6547080021516414,0.670598094279754,0.686470123548272,0.7023151920504895,0.7181246347847496,0.7338900330298037,0.7496032130657311,0.7652562597993384,0.7808415243939755,0.7963516332594536,0.8117794877707796,0.8271182762239131,0.8423614707163827,0.8575028315186897,0.8725364213351878,0.8874565909497194,0.9022579844467071,0.9169355468841518,0.9314845341459639
0.001178121340928177,0.004402915048749139,0.009297290792676376,0.01563216486608976,0.023251809289591696,0.032038247579062706,0.04189619151893968,0.05274548852682124,0.06451680484069082,0.07714893286110762,0.09058699325124696,0.10478116659421609,0.11968575787850394,0.13525852634607413,0.15146013530968894,0.16825372339094302,0.18560457962708465,0.20347986963652723,0.22184840982500328,0.24068048201495992,0.25994768396105605,0.2796227794815085,0.299679602195891,0.3200929406457942,0.3408384610299183,0.36189264340226357,0.3832327111885154,0.4048365716819545,0.4266827843411194,0.4487505068913387,0.47101945670884177,0.49346988883204324,0.5160825648448206,0.5388387295512812,0.5617201060605521,0.5847088618655867,0.6077875905578346,0.6309393197404536,0.6541474817246978,0.6773959125404508,0.7006688488123239,0.723950922903764,0.747227156871275,0.7704829658002414,0.7937041637733087,0.8168769432332448,0.8399878881750467,0.8630239776000146,0.8859725854281716,0.9088214828824412,0.9315588562673961,0.9541732916142064,0.9766537781795526,0.9989897210330886,1.0211709403931701,1.043187679891381,1.0650306096652171,1.086690829045379,1.1081598720844188,1.129429712294635,1.1504927573642458,1.1713418611571416,1.1919703211115293,1.2123718813546323,1.2325407344416452,1.2524715225501841,1.2721593377087492,1.2915997179295804,1.3107886581723047,1.3297225941778694,1.348398402271937,1.3668134025634795,1.3849653531516686,1.4028524453001296,1.420473305307785,1.4378269823145369,1.4549129396269154,1.4717310561354198,1.4882816064402098,1.5045652540310541,1.5205830367667699,1.5363363502076186,1.5518269380242227,1.5670568769237012,1.5820285628301975,1.5967447048168977,1.6112083205252343,1.6254227029945625,1.6393914176214812,1.653118286908519,1.6666073761015812,1.6798629787110266,1.692889602912697,1.705691947763816,1.7182748933878595,1.7306434910786055,1.7428029311826667,1.754758536981726,1.7665157519993042,1.778080130460909
4.530424502213748e-8,8.070988386510436e-7,3.9295782880977015e-6,1.178824681269397e-5,2.7369767845453197e-5,5.417920816785937e-5,9.616592014838332e-5,0.0001576682705937138,0.00024336105526567842,0.00035822666598561703,0.0005074739488575286,0.0006965035072259429,0.0009308686183764348,0.0012162509498558904,0.0015584168345659233,0.0019631829088515573,0.00243639394248496,0.002983896255192242,0.003611509551066705,0.004325002600636729,0.005130073373176058,0.006032327421497952,0.00703725660682486,0.008150221728964846,0.009376438259938169,0.010720962081707697,0.012188672412157153,0.01378426123358567,0.015512224712981082,0.017376847949229335,0.019382200448731846,0.021532129100414465,0.02383024895419128,0.0262799412325756,0.02888435397922806,0.031646393800055295,0.03456872057854654,0.0376537576758067,0.04090368179631354,0.04432042111915768,0.047905663483737815,0.051660863688920866,0.05558723282593703,0.05968574843577379,0.06395716834828247,0.06840202445612298,0.07302062069127468,0.07781304642534836,0.08277918100774606,0.08791870127665335,0.0932310906755629,0.09871563764210456,0.10437144838109824,0.11019745927919233,0.11619243744490149,0.12235498240122622,0.1286835396942314,0.13517640718011648,0.14183174390446052,0.14864758890669538,0.15562185697344888,0.16275233750248552,0.1700367087043253,0.17747254688433012,0.1850573338068655,0.1927884636782049,0.20066325786063643,0.20867896199410518,0.2168327546694706,0.22512176309404341,0.23354305233497108,0.24209363927622674,0.25077050276735613,0.25957059553370043,0.26849083548041097,0.27752811737580174,0.2866793242486234,0.2959413254085357,0.3053109854470686,0.31478516310701643,0.32436072274293304,0.3340345391519357,0.3438034959905645,0.35366449253390564,0.3636144506624577,0.3736503135582616,0.38376905909203685,0.3939676978976703,0.4042432686102646,0.4145928504767922,0.425013558758782,0.4355025564132471,0.4460570496280274,0.4566742875291516,0.467351571856518,0.4780862627025253,0.4888757626958926,0.4997175275083712,0.5106090690866396,0.5215479631879412
2.075652014979154e-8,4.251137953386816e-7,2.268729939480102e-6,7.3030888036941695e-6,1.797270121369366e-5,3.740326730497512e-5,6.938062897338983e-5,0.00011832458365716508,0.0001892489931372191,0.000287703389486194,0.0004196808696810732,0.0005915575567140481,0.0008099601065909836,0.0010817350370668577,0.0014138986587231206,0.001813573931903418,0.002287935355058424,0.0028442045246586606,0.0034896353749842264,0.004231489936896038,0.005077029480548589,0.006033500696115306,0.0071081232091505945,0.00830807497111516,0.00964048162415699,0.011112404575152234,0.012730825154214788,0.014502635704428165,0.016434628631569317,0.018533479048863138,0.020805738603761913,0.023257823901767553,0.025896002790047376,0.02872638704923794,0.0317549256058417,0.034987387286880604,0.03842935688322175,0.04208623066778148,0.04596320252486177,0.050065254330928816,0.05439715311795331,0.05896344758077123,0.06376845482410648,0.06881625861399598,0.07411070862799164,0.07965541180092825,0.0854537233955454,0.0915087468428721,0.09782333018164713,0.10440006419274327,0.11124128181174882,0.11834904856328808,0.1257251679698027,0.13337118199625342,0.14128836716065885,0.14947772949657406,0.1579400081572335,0.16667567467779357,0.17568493492773612,0.18496773599852412,0.1945237643265017,0.20435244343324332,0.2144529284409381,0.2248241157778508,0.23546464608608814,0.2463729067643546,0.2575470427860656,0.2689849508916686,0.2806842822044731,0.29264245887493584,0.3048566613899809,0.3173238340750496,0.330040698225307,0.34300376365761354,0.3562093144789273,0.3696534215197711,0.38333195325769714,0.3972405820606596,0.41137478466404526,0.4257298453255866,0.44030086705184013,0.45508277841439726,0.47007033720370855,0.4852581383968047,0.5006406223168518,0.5162120743053709,0.5319666438686506,0.5478983510869653,0.5640010808327491,0.580268599072342,0.5966945553381643,0.6132724967844158,0.629995871137993,0.6468580325998078,0.6638522552263258,0.6809717453831053,0.6982096359764282,0.7155589974123521,0.7330128504723905,0.7505641770354414
0.0,-1.1102230246251565e-16,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,7.039403726594173e-9,1.018355280102412e-7,3.632915963613925e-7,8.641396698205739e-7,1.7478830440786908e-6,3.1943913121335044e-6,5.381197812237559e-6,8.5079993057402e-6,1.282410544023449e-5,1.8600025831538858e-5,2.614189054916949e-5,3.5795773951408094e-5,4.794981369005136e-5,6.303640614091499e-5,8.15343734152929e-5,0.00010397107694859464,0.00013092441631412655,0.00016302477936447346,0.00020095688043597626,0.00024546143055514946,0.000297336765327616,0.0003574403146151539,0.000426689889359011,0.0005060652092263584,0.0005966086392452663,0.0006994203341608163,0.0008156639765020124,0.0009465687509064846,0.001093426384746854,0.0012575888329904306,0.001440469971580649,0.0016435460048311867,0.001868353451964344,0.0021164917877563028,0.002389623328040269,0.0026894673371860023,0.003017801839310774,0.003376459870144677,0.003767331200835722,0.0041923593261261605,0.004653539634746018,0.005152917019899617,0.005692583900574144,0.006274678889776508,0.006901380645954802,0.007574908541021497,0.008297518830432171,0.009071501588057806,0.009899177700314121,0.010782897579388662,0.011725031712417566,0.012727973947204152,0.013794134369261357,0.01492593604733039,0.01612581192181528,0.01739620122355423,0.01873954550307033,0.020158283584804204,0.021654849930263786,0.023231668926998017,0.024891151239847975,0.026635689698970566,0.028467660145548024,0.030389413923687325,0.03240326886644773,0.03451151595584134,0.036716410159390644,0.039020161764052874,0.041424934599957774,0.043932847886352544,0.04654597833777485,0.049266337654886305,0.05209588051759151,0.05503650027577223,0.058090033983098976,0.06125825208493696,0.0645428473541394,0.06794544053930651,0.07146757576169382,0.07511071872220376,0.07887625402866227,0.0827654843421406,0.08677962608611178,0.09091980841487923,0.09518707273229521,0.09958237225494715,0.10410657497450826,0.10876044786852734,0.11354466284965725,0.11845979755768132
